=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:36:34: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCICdwLgAgIwAYA0coA9aIHQFY1wt4AmfAX0NQGZwBdFAKDCO2v0IE9sBaJHABwB2PJXSoALPSYtiuAum7w+gkWPCoS4NBDlkk61HmnNdvfgvBK4KgGwlRVFEm3iUCE7OxlL1uw-UEFFoGU1Z4dl9zVUd0IKlQr3gEDkVo4VjwIK0dcLh9QJRjRLNlCy5o+0ygl0IgjxK8nwqynCr1EmDPUrhIlpt+DI6UBJkelKjWocJOnLgegpmi7ryVSYG2gKXa9E6GsbyJ-pVqNUJqFDmei3ULkIO5NeP+dvPnV3AL-bDoUks5CQ4ACcQmOPgQmQuox+2AkqHQcls+HWPDItluy0avxscMIkDkCHYDkIjyEyP6FgQGNsK2xqP+vDwwNBaXgLwxQlpvGQJN4fVZNnYCCpTgEK0egJRgzObk5jUeTKlMUMKBpuT0OAMTiB4u5qSslS2bmQH1Qwt1yn5BtarziKDF8t4kueyrqKDlD0Z+r80uqqtcC01hR1juURwF-j9Jrd5tDgu9hsynQdnuUzojvuGHrCCoTUxl4E6avmTSDSxDqZs4etG1thfcO3rscrPEB8JrJwLFzF6uwNzeFZzeqVda+ja+DToQA
13:36:39: [INFO] Adding track segment (B.Cu): [(281812926, 113706251), (300573513, 110398252)]
13:36:39: [INFO] Adding track segment (B.Cu): [(300573513, 110398252), (300573514, 110398253)]
13:36:39: [INFO] Routing ROW0 pads
13:36:39: [INFO] Routing pad 'D1:1' at (57493625, 55880755) with pad 'D2:1' at (76254213, 59188753) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(57493625, 55880755), (76254212, 59188752)]
13:36:39: [INFO] Adding track segment (B.Cu): [(76254212, 59188752), (76254213, 59188753)]
13:36:39: [INFO] Routing pad 'D2:1' at (76254213, 59188753) with pad 'D3:1' at (96255300, 55461530) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(76254213, 59188753), (87979580, 61256250)]
13:36:39: [INFO] Adding track segment (B.Cu): [(87979580, 61256250), (96255300, 55461530)]
13:36:39: [INFO] Routing pad 'D3:1' at (96255300, 55461530) with pad 'D4:1' at (115842887, 54079381) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(96255300, 55461530), (110325740, 57942527)]
13:36:39: [INFO] Adding track segment (B.Cu): [(110325740, 57942527), (115842887, 54079381)]
13:36:39: [INFO] Routing pad 'D4:1' at (115842887, 54079381) with pad 'D5:1' at (134189975, 59732452) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(115842887, 54079381), (132258401, 56973878)]
13:36:39: [INFO] Adding track segment (B.Cu): [(132258401, 56973878), (134189975, 59732452)]
13:36:39: [INFO] Routing pad 'D5:1' at (134189975, 59732452) with pad 'D6:1' at (152537063, 65385524) using coordinate system rotated by 280.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(134189975, 59732452), (150605489, 62626949)]
13:36:39: [INFO] Adding track segment (B.Cu): [(150605489, 62626949), (152537063, 65385524)]
13:36:39: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D6 at 80.0 degree(s) and footprint2: D7 at 100.0 degree(s)
13:36:39: [INFO] Routing pad 'D7:1' at (195606083, 63621259) with pad 'D8:1' at (213953171, 57968187) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(195606083, 63621259), (212021596, 60726760)]
13:36:39: [INFO] Adding track segment (B.Cu): [(212021596, 60726760), (213953171, 57968187)]
13:36:39: [INFO] Routing pad 'D8:1' at (213953171, 57968187) with pad 'D9:1' at (232300259, 52315116) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(213953171, 57968187), (230368684, 55073688)]
13:36:39: [INFO] Adding track segment (B.Cu): [(230368684, 55073688), (232300259, 52315116)]
13:36:39: [INFO] Routing pad 'D9:1' at (232300259, 52315116) with pad 'D10:1' at (251887846, 53697265) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(232300259, 52315116), (237817404, 56178263)]
13:36:39: [INFO] Adding track segment (B.Cu): [(237817404, 56178263), (251887846, 53697265)]
13:36:39: [INFO] Routing pad 'D10:1' at (251887846, 53697265) with pad 'D11:1' at (271888933, 57424488) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(251887846, 53697265), (260163565, 59491985)]
13:36:39: [INFO] Adding track segment (B.Cu): [(260163565, 59491985), (271888933, 57424488)]
13:36:39: [INFO] Routing pad 'D11:1' at (271888933, 57424488) with pad 'D12:1' at (290649521, 54116490) using coordinate system rotated by 260.0 degree(s)
13:36:39: [INFO] Adding track segment (B.Cu): [(271888933, 57424488), (290649520, 54116489)]
13:36:39: [INFO] Adding track segment (B.Cu): [(290649520, 54116489), (290649521, 54116490)]
13:36:39: [INFO] Removing dangling tracks
13:36:39: [INFO] Removing 19eb9e3a-d0b0-4e99-a225-fd628f51f4dd
13:36:39: [INFO] Removing 0f3e0afd-8f55-477e-a116-008516d5307d
13:36:39: [INFO] Removing b909449b-9934-4c77-82c0-a75ec03ed3be
13:36:39: [INFO] Removing 9e97b894-36ce-440d-89f6-714a6e0e8838
13:36:39: [INFO] Removing 179dab39-27dc-4fe6-a332-6c91dc3077a1
13:36:39: [INFO] Removing 86fc2663-81ce-4334-b056-47661a9dedcb
13:36:39: [INFO] Removing 27c22f98-5591-4d7e-b7dd-a459d31850c5
