=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:36:24: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgAwDoDsBWANHcBjW2BiFYk8AXy3AQwXCwj3nAJ1bfMuoEY7tqAmXlQwBmIdQAs4jGl4Ro8LkjQVsEmUPVTK6sToyD9PernzMAhpasc1NcAF0MAKDBR8yFZS52TjQm3ZVcG9jbG9DMNEhb21I2RMFOH4kBCDMeOxMWPBMPUyDIUxQhjMiEmIbHLtHF3l3JH5MbD8LK0tK-h84EqYWALwgztDwToiRqMpO7M6Muvhkz2wANg1KFeyVvPAVsZXi01629qCV2hrgcBEuy4xhq7GrrauJAB0AO3f36lpfUvKKoJXNCfD5vb5yNzwERBFAyEHvbw-boHQhHcyVWGvUEI66wrawsaw4aws7OVyJdTYACe9UalBaZXKQgA7vh+IC4diwbcIYkrthWfMYZyQSEHPYgA
13:36:29: [INFO] Routing pad 'SW34:1' at (239077500, 54610000) with pad 'SW40:1' at (243840000, 73660000) using coordinate system rotated by 0 degree(s)
13:36:29: [INFO] Adding track segment (F.Cu): [(239077500, 54610000), (239077500, 68897500)]
13:36:29: [INFO] Adding track segment (F.Cu): [(239077500, 68897500), (243840000, 73660000)]
13:36:29: [INFO] Routing pad 'SW40:1' at (243840000, 73660000) with pad 'SW46:1' at (248602500, 92710000) using coordinate system rotated by 0 degree(s)
13:36:29: [INFO] Adding track segment (F.Cu): [(243840000, 73660000), (243840000, 87947500)]
13:36:29: [INFO] Adding track segment (F.Cu): [(243840000, 87947500), (248602500, 92710000)]
13:36:29: [INFO] Routing ROW3 pads
13:36:29: [INFO] Routing pad 'D19:1' at (47942500, 100650000) with pad 'D20:1' at (66992500, 100650000) using coordinate system rotated by 0 degree(s)
13:36:29: [INFO] Adding track segment (B.Cu): [(47942500, 100650000), (66992500, 100650000)]
13:36:29: [INFO] Routing pad 'D20:1' at (66992500, 100650000) with pad 'D21:1' at (86042500, 100650000) using coordinate system rotated by 0 degree(s)
13:36:29: [INFO] Adding track segment (B.Cu): [(66992500, 100650000), (86042500, 100650000)]
13:36:29: [INFO] Routing pad 'D21:1' at (86042500, 100650000) with pad 'D22:1' at (105092500, 100650000) using coordinate system rotated by 0 degree(s)
13:36:29: [INFO] Adding track segment (B.Cu): [(86042500, 100650000), (105092500, 100650000)]
13:36:29: [INFO] Routing pad 'D22:1' at (105092500, 100650000) with pad 'D23:1' at (124142500, 100650000) using coordinate system rotated by 0 degree(s)
13:36:29: [INFO] Adding track segment (B.Cu): [(105092500, 100650000), (124142500, 100650000)]
13:36:29: [INFO] Routing pad 'D23:1' at (124142500, 100650000) with pad 'D24:1' at (143192500, 100650000) using coordinate system rotated by 0 degree(s)
13:36:29: [INFO] Adding track segment (B.Cu): [(124142500, 100650000), (143192500, 100650000)]
13:36:29: [INFO] Removing dangling tracks
