=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:36:58: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgEwDoDMB2ANHcBPWcAGJAgDi3AGN9wBiNeh8AX3IIwPCwivlov4HNWGAIyc4EaPACcSNADYW2NiLHCRCceBUpx3ajQCGxk0OwAWUWIC6GAFBgo+ZAkvYA7vhFIArEvAi7HqUBgKC-oFqEk4yxCIRohzkkVEBoppcIbxGJsZanvDefsmiurYOks5IgR5ecsXYCEGZPNg0Yfxm4E1RlbEo8eQ9SY1Wwa20DIzkBYhICA3d6eDljlJw3tI+5BM5uflVC-4ozdG7HVTHosHrJEjyCFciI+AnquMGuXkzdWiLbxlousALREAiPchvMr2NZVGrgWZFfyWF6WXoxDbeFCKchowEQRG+ZGlFYwiAAJ3wZGw5PW5l8O1CHS6bEB2gwumE5i0bB8PIw8lJFQxREWgTZgU52EC3JKfNWfUI9X8TTZTSlS1lo3lZIx3iOkIwbJOGpOWteGB1wvW+u22F2X0MB0KRNxRo+2Quzrmf2J0OFlPgwOp4FpXnpdoxwIj-jYaH5JH50n5zyFsKDPmICUFJXjJUTJWTCqj9N9QwFWiaedGBdGRd1IMzBuwJxzLYw1YttYt9et+GBTcjsxci0stf02Ud3qRbqL1iAA
13:37:03: [INFO] Routing pad 'SW36:2' at (244877929, 77445010) with pad 'D36:2' at (248462059, 84696768) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(244877929, 77445010), (245593277, 82534986)]
13:37:03: [INFO] Adding track segment (B.Cu): [(245593277, 82534986), (248462059, 84696768)]
13:37:03: [INFO] Routing SW35 with D35
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW35:2' at (226013322, 80096258) with pad 'D35:2' at (229597452, 87348016) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(226013322, 80096258), (226728671, 85186234)]
13:37:03: [INFO] Adding track segment (B.Cu): [(226728671, 85186234), (229597452, 87348016)]
13:37:03: [INFO] Routing SW34 with D34
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW34:2' at (184020240, 80803257) with pad 'D34:2' at (185466671, 88762015) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(184020240, 80803257), (183304889, 85893234)]
13:37:03: [INFO] Adding track segment (B.Cu): [(183304889, 85893234), (185466671, 88762015)]
13:37:03: [INFO] Routing SW33 with D33
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW33:2' at (165155633, 78152009) with pad 'D33:2' at (166602064, 86110767) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(165155633, 78152009), (164440283, 83241987)]
13:37:03: [INFO] Adding track segment (B.Cu): [(164440283, 83241987), (166602064, 86110767)]
13:37:03: [INFO] Routing SW32 with D32
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW32:2' at (146291026, 75500762) with pad 'D32:2' at (147737457, 83459520) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(146291026, 75500762), (145575675, 80590738)]
13:37:03: [INFO] Adding track segment (B.Cu): [(145575675, 80590738), (147737457, 83459520)]
13:37:03: [INFO] Routing SW31 with D31
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW31:2' at (127426419, 72849514) with pad 'D31:2' at (128872850, 80808272) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(127426419, 72849514), (126711068, 77939491)]
13:37:03: [INFO] Adding track segment (B.Cu): [(126711068, 77939491), (128872850, 80808272)]
13:37:03: [INFO] Routing SW30 with D30
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW30:2' at (106934000, 71120000) with pad 'D30:2' at (109474000, 78800000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(106934000, 71120000), (106934000, 76260000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(106934000, 76260000), (109474000, 78800000)]
13:37:03: [INFO] Routing SW29 with D29
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW29:2' at (80740250, 71120000) with pad 'D29:2' at (83280250, 78800000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(80740250, 71120000), (80740250, 76260000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(80740250, 76260000), (83280250, 78800000)]
13:37:03: [INFO] Routing SW28 with D28
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW28:2' at (357441500, 52070000) with pad 'D28:2' at (359981500, 59750000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(357441500, 52070000), (357441500, 57210000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(357441500, 57210000), (359981500, 59750000)]
13:37:03: [INFO] Routing SW27 with D27
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW27:2' at (333629000, 52070000) with pad 'D27:2' at (336169000, 59750000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(333629000, 52070000), (333629000, 57210000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(333629000, 57210000), (336169000, 59750000)]
13:37:03: [INFO] Routing SW26 with D26
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW26:2' at (314579000, 52070000) with pad 'D26:2' at (317119000, 59750000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(314579000, 52070000), (314579000, 57210000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(314579000, 57210000), (317119000, 59750000)]
13:37:03: [INFO] Routing SW25 with D25
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW25:2' at (295529000, 52070000) with pad 'D25:2' at (298069000, 59750000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(295529000, 52070000), (295529000, 57210000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(295529000, 57210000), (298069000, 59750000)]
13:37:03: [INFO] Routing SW24 with D24
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW24:2' at (275239743, 53940720) with pad 'D24:2' at (278823873, 61192478) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(275239743, 53940720), (275955092, 59030696)]
13:37:03: [INFO] Adding track segment (B.Cu): [(275955092, 59030696), (278823873, 61192478)]
13:37:03: [INFO] Routing SW23 with D23
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW23:2' at (256375137, 56591968) with pad 'D23:2' at (259959267, 63843726) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(256375137, 56591968), (257090486, 61681945)]
13:37:03: [INFO] Adding track segment (B.Cu): [(257090486, 61681945), (259959267, 63843726)]
13:37:03: [INFO] Routing SW22 with D22
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW22:2' at (237510530, 59243216) with pad 'D22:2' at (241094660, 66494974) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(237510530, 59243216), (238225878, 64333191)]
13:37:03: [INFO] Adding track segment (B.Cu): [(238225878, 64333191), (241094660, 66494974)]
13:37:03: [INFO] Routing SW21 with D21
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW21:2' at (218645923, 61894463) with pad 'D21:2' at (222230053, 69146221) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(218645923, 61894463), (219361271, 66984439)]
13:37:03: [INFO] Adding track segment (B.Cu): [(219361271, 66984439), (222230053, 69146221)]
13:37:03: [INFO] Routing SW20 with D20
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW20:2' at (181955335, 61275838) with pad 'D20:2' at (183401766, 69234596) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(181955335, 61275838), (181239984, 66365815)]
13:37:03: [INFO] Adding track segment (B.Cu): [(181239984, 66365815), (183401766, 69234596)]
13:37:03: [INFO] Routing SW19 with D19
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW19:2' at (163090729, 58624591) with pad 'D19:2' at (164537160, 66583349) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(163090729, 58624591), (162375378, 63714568)]
13:37:03: [INFO] Adding track segment (B.Cu): [(162375378, 63714568), (164537160, 66583349)]
13:37:03: [INFO] Routing SW18 with D18
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW18:2' at (144226122, 55973343) with pad 'D18:2' at (145672553, 63932101) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(144226122, 55973343), (143510772, 61063321)]
13:37:03: [INFO] Adding track segment (B.Cu): [(143510772, 61063321), (145672553, 63932101)]
13:37:03: [INFO] Routing SW17 with D17
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW17:2' at (125361515, 53322096) with pad 'D17:2' at (126807946, 61280854) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(125361515, 53322096), (124646164, 58412072)]
13:37:03: [INFO] Adding track segment (B.Cu): [(124646164, 58412072), (126807946, 61280854)]
13:37:03: [INFO] Routing SW16 with D16
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW16:2' at (104838500, 52070000) with pad 'D16:2' at (107378500, 59750000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(104838500, 52070000), (104838500, 57210000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(104838500, 57210000), (107378500, 59750000)]
13:37:03: [INFO] Routing SW15 with D15
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW15:2' at (81026000, 52070000) with pad 'D15:2' at (83566000, 59750000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(81026000, 52070000), (81026000, 57210000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(81026000, 57210000), (83566000, 59750000)]
13:37:03: [INFO] Routing SW14 with D14
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW14:2' at (340868000, 33020000) with pad 'D14:2' at (343408000, 40700000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(340868000, 33020000), (340868000, 38160000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(340868000, 38160000), (343408000, 40700000)]
13:37:03: [INFO] Routing SW13 with D13
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW13:2' at (321818000, 33020000) with pad 'D13:2' at (324358000, 40700000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(321818000, 33020000), (321818000, 38160000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(321818000, 38160000), (324358000, 40700000)]
13:37:03: [INFO] Routing SW12 with D12
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW12:2' at (302768000, 33020000) with pad 'D12:2' at (305308000, 40700000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(302768000, 33020000), (302768000, 38160000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(302768000, 38160000), (305308000, 40700000)]
13:37:03: [INFO] Routing SW11 with D11
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW11:2' at (282020799, 33750490) with pad 'D11:2' at (285604929, 41002248) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(282020799, 33750490), (282736147, 38840466)]
13:37:03: [INFO] Adding track segment (B.Cu): [(282736147, 38840466), (285604929, 41002248)]
13:37:03: [INFO] Routing SW10 with D10
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW10:2' at (263156192, 36401738) with pad 'D10:2' at (266740322, 43653496) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(263156192, 36401738), (263871541, 41491713)]
13:37:03: [INFO] Adding track segment (B.Cu): [(263871541, 41491713), (266740322, 43653496)]
13:37:03: [INFO] Routing SW9 with D9
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW9:2' at (244291586, 39052985) with pad 'D9:2' at (247875716, 46304743) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(244291586, 39052985), (245006935, 44142962)]
13:37:03: [INFO] Adding track segment (B.Cu): [(245006935, 44142962), (247875716, 46304743)]
13:37:03: [INFO] Routing SW8 with D8
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW8:2' at (225426979, 41704233) with pad 'D8:2' at (229011109, 48955991) using coordinate system rotated by 352.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(225426979, 41704233), (226142327, 46794209)]
13:37:03: [INFO] Adding track segment (B.Cu): [(226142327, 46794209), (229011109, 48955991)]
13:37:03: [INFO] Routing SW7 with D7
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW7:2' at (194038886, 43736855) with pad 'D7:2' at (195485317, 51695613) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(194038886, 43736855), (193323535, 48826832)]
13:37:03: [INFO] Adding track segment (B.Cu): [(193323535, 48826832), (195485317, 51695613)]
13:37:03: [INFO] Routing SW6 with D6
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW6:2' at (175174280, 41085608) with pad 'D6:2' at (176620711, 49044366) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(175174280, 41085608), (174458929, 46175585)]
13:37:03: [INFO] Adding track segment (B.Cu): [(174458929, 46175585), (176620711, 49044366)]
13:37:03: [INFO] Routing SW5 with D5
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW5:2' at (156309673, 38434360) with pad 'D5:2' at (157756104, 46393118) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(156309673, 38434360), (155594323, 43524338)]
13:37:03: [INFO] Adding track segment (B.Cu): [(155594323, 43524338), (157756104, 46393118)]
13:37:03: [INFO] Routing SW4 with D4
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW4:2' at (137445066, 35783113) with pad 'D4:2' at (138891497, 43741871) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(137445066, 35783113), (136729715, 40873089)]
13:37:03: [INFO] Adding track segment (B.Cu): [(136729715, 40873089), (138891497, 43741871)]
13:37:03: [INFO] Routing SW3 with D3
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW3:2' at (118580460, 33131865) with pad 'D3:2' at (120026891, 41090623) using coordinate system rotated by 8.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(118580460, 33131865), (117865109, 38221843)]
13:37:03: [INFO] Adding track segment (B.Cu): [(117865109, 38221843), (120026891, 41090623)]
13:37:03: [INFO] Routing SW2 with D2
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW2:2' at (97790000, 33020000) with pad 'D2:2' at (100330000, 40700000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(97790000, 33020000), (97790000, 38160000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(97790000, 38160000), (100330000, 40700000)]
13:37:03: [INFO] Routing SW1 with D1
13:37:03: [INFO] Using internal autorouter method
13:37:03: [INFO] Routing pad 'SW1:2' at (78740000, 33020000) with pad 'D1:2' at (81280000, 40700000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(78740000, 33020000), (78740000, 38160000)]
13:37:03: [INFO] Adding track segment (B.Cu): [(78740000, 38160000), (81280000, 40700000)]
13:37:03: [INFO] Routing ROW1 pads
13:37:03: [INFO] Routing pad 'D15:1' at (83566000, 62550000) with pad 'D16:1' at (107378500, 62550000) using coordinate system rotated by 0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(83566000, 62550000), (107378500, 62550000)]
13:37:03: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D16 at 90.0 degree(s) and footprint2: D17 at 82.0 degree(s)
13:37:03: [INFO] Routing pad 'D17:1' at (126418262, 64053604) with pad 'D18:1' at (145282869, 66704851) using coordinate system rotated by 278.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(126418262, 64053604), (145282867, 66704851)]
13:37:03: [INFO] Adding track segment (B.Cu): [(145282867, 66704851), (145282869, 66704851)]
13:37:03: [INFO] Routing pad 'D18:1' at (145282869, 66704851) with pad 'D19:1' at (164147476, 69356099) using coordinate system rotated by 278.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(145282869, 66704851), (164147475, 69356097)]
13:37:03: [INFO] Adding track segment (B.Cu): [(164147475, 69356097), (164147476, 69356099)]
13:37:03: [INFO] Routing pad 'D19:1' at (164147476, 69356099) with pad 'D20:1' at (183012082, 72007346) using coordinate system rotated by 278.0 degree(s)
13:37:03: [INFO] Adding track segment (B.Cu): [(164147476, 69356099), (183012081, 72007345)]
13:37:03: [INFO] Adding track segment (B.Cu): [(183012081, 72007345), (183012082, 72007346)]
13:37:03: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D20 at 82.0 degree(s) and footprint2: D21 at 98.0 degree(s)
13:37:03: [INFO] Routing pad 'D21:1' at (222619737, 71918971) with pad 'D22:1' at (241484344, 69267724) using coordinate system rotated by 262.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(222619737, 71918971), (241484342, 69267722)]
13:37:04: [INFO] Adding track segment (B.Cu): [(241484342, 69267722), (241484344, 69267724)]
13:37:04: [INFO] Routing pad 'D22:1' at (241484344, 69267724) with pad 'D23:1' at (260348951, 66616476) using coordinate system rotated by 262.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(241484344, 69267724), (260348949, 66616476)]
13:37:04: [INFO] Adding track segment (B.Cu): [(260348949, 66616476), (260348951, 66616476)]
13:37:04: [INFO] Routing pad 'D23:1' at (260348951, 66616476) with pad 'D24:1' at (279213557, 63965228) using coordinate system rotated by 262.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(260348951, 66616476), (279213556, 63965227)]
13:37:04: [INFO] Adding track segment (B.Cu): [(279213556, 63965227), (279213557, 63965228)]
13:37:04: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D24 at 98.0 degree(s) and footprint2: D25 at 90.0 degree(s)
13:37:04: [INFO] Routing pad 'D25:1' at (298069000, 62550000) with pad 'D26:1' at (317119000, 62550000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(298069000, 62550000), (317119000, 62550000)]
13:37:04: [INFO] Routing pad 'D26:1' at (317119000, 62550000) with pad 'D27:1' at (336169000, 62550000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(317119000, 62550000), (336169000, 62550000)]
13:37:04: [INFO] Routing pad 'D27:1' at (336169000, 62550000) with pad 'D28:1' at (359981500, 62550000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(336169000, 62550000), (359981500, 62550000)]
13:37:04: [INFO] Routing COL4 pads
13:37:04: [INFO] Routing pad 'SW5:1' at (149667971, 40065892) with pad 'SW19:1' at (156449027, 60256123) using coordinate system rotated by 8.0 degree(s)
13:37:04: [INFO] Adding track segment (F.Cu): [(149667971, 40065892), (148342347, 49498195)]
13:37:04: [INFO] Adding track segment (F.Cu): [(148342347, 49498195), (156449027, 60256123)]
13:37:04: [INFO] Routing pad 'SW19:1' at (156449027, 60256123) with pad 'SW33:1' at (158513931, 79783541) using coordinate system rotated by 8.0 degree(s)
13:37:04: [INFO] Adding track segment (F.Cu): [(156449027, 60256123), (154460591, 74404576)]
13:37:04: [INFO] Adding track segment (F.Cu): [(154460591, 74404576), (158513931, 79783541)]
13:37:04: [INFO] Routing pad 'SW33:1' at (158513931, 79783541) with pad 'SW46:1' at (165294987, 99973772) using coordinate system rotated by 8.0 degree(s)
13:37:04: [INFO] Adding track segment (F.Cu): [(158513931, 79783541), (157188307, 89215844)]
13:37:04: [INFO] Adding track segment (F.Cu): [(157188307, 89215844), (165294987, 99973772)]
13:37:04: [INFO] Routing ROW0 pads
13:37:04: [INFO] Routing pad 'D1:1' at (81280000, 43500000) with pad 'D2:1' at (100330000, 43500000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(81280000, 43500000), (100330000, 43500000)]
13:37:04: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D2 at 90.0 degree(s) and footprint2: D3 at 82.0 degree(s)
13:37:04: [INFO] Routing pad 'D3:1' at (119637207, 43863373) with pad 'D4:1' at (138501813, 46514621) using coordinate system rotated by 278.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(119637207, 43863373), (138501811, 46514619)]
13:37:04: [INFO] Adding track segment (B.Cu): [(138501811, 46514619), (138501813, 46514621)]
13:37:04: [INFO] Routing pad 'D4:1' at (138501813, 46514621) with pad 'D5:1' at (157366420, 49165868) using coordinate system rotated by 278.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(138501813, 46514621), (157366418, 49165868)]
13:37:04: [INFO] Adding track segment (B.Cu): [(157366418, 49165868), (157366420, 49165868)]
13:37:04: [INFO] Routing pad 'D5:1' at (157366420, 49165868) with pad 'D6:1' at (176231027, 51817116) using coordinate system rotated by 278.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(157366420, 49165868), (176231026, 51817115)]
13:37:04: [INFO] Adding track segment (B.Cu): [(176231026, 51817115), (176231027, 51817116)]
13:37:04: [INFO] Routing pad 'D6:1' at (176231027, 51817116) with pad 'D7:1' at (195095633, 54468363) using coordinate system rotated by 278.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(176231027, 51817116), (195095632, 54468362)]
13:37:04: [INFO] Adding track segment (B.Cu): [(195095632, 54468362), (195095633, 54468363)]
13:37:04: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D7 at 82.0 degree(s) and footprint2: D8 at 98.0 degree(s)
13:37:04: [INFO] Routing pad 'D8:1' at (229400793, 51728741) with pad 'D9:1' at (248265400, 49077493) using coordinate system rotated by 262.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(229400793, 51728741), (248265398, 49077493)]
13:37:04: [INFO] Adding track segment (B.Cu): [(248265398, 49077493), (248265400, 49077493)]
13:37:04: [INFO] Routing pad 'D9:1' at (248265400, 49077493) with pad 'D10:1' at (267130006, 46426246) using coordinate system rotated by 262.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(248265400, 49077493), (267130004, 46426244)]
13:37:04: [INFO] Adding track segment (B.Cu): [(267130004, 46426244), (267130006, 46426246)]
13:37:04: [INFO] Routing pad 'D10:1' at (267130006, 46426246) with pad 'D11:1' at (285994613, 43774998) using coordinate system rotated by 262.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(267130006, 46426246), (285994611, 43774998)]
13:37:04: [INFO] Adding track segment (B.Cu): [(285994611, 43774998), (285994613, 43774998)]
13:37:04: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D11 at 98.0 degree(s) and footprint2: D12 at 90.0 degree(s)
13:37:04: [INFO] Routing pad 'D12:1' at (305308000, 43500000) with pad 'D13:1' at (324358000, 43500000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(305308000, 43500000), (324358000, 43500000)]
13:37:04: [INFO] Routing pad 'D13:1' at (324358000, 43500000) with pad 'D14:1' at (343408000, 43500000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(324358000, 43500000), (343408000, 43500000)]
13:37:04: [INFO] Routing COL0 pads
13:37:04: [INFO] Routing pad 'SW15:1' at (74676000, 54610000) with pad 'SW1:1' at (72390000, 35560000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (F.Cu): [(74676000, 54610000), (72390000, 52324000)]
13:37:04: [INFO] Adding track segment (F.Cu): [(72390000, 52324000), (72390000, 35560000)]
13:37:04: [INFO] Routing pad 'SW42:1' at (76295250, 92710000) with pad 'SW29:1' at (74390250, 73660000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (F.Cu): [(76295250, 92710000), (74390250, 90805000)]
13:37:04: [INFO] Adding track segment (F.Cu): [(74390250, 90805000), (74390250, 73660000)]
13:37:04: [INFO] Routing pad 'SW29:1' at (74390250, 73660000) with pad 'SW15:1' at (74676000, 54610000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (F.Cu): [(74390250, 73660000), (74390250, 54895750)]
13:37:04: [INFO] Adding track segment (F.Cu): [(74390250, 54895750), (74676000, 54610000)]
13:37:04: [INFO] Routing pad 'SW56:1' at (72009000, 111760000) with pad 'SW42:1' at (76295250, 92710000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (F.Cu): [(72009000, 111760000), (76295250, 107473750)]
13:37:04: [INFO] Adding track segment (F.Cu): [(76295250, 107473750), (76295250, 92710000)]
13:37:04: [INFO] Routing ROW4 pads
13:37:04: [INFO] Routing pad 'D56:1' at (80899000, 119700000) with pad 'D57:1' at (104711500, 119700000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(80899000, 119700000), (104711500, 119700000)]
13:37:04: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D57 at 90.0 degree(s) and footprint2: D58 at 82.0 degree(s)
13:37:04: [INFO] Routing pad 'D58:1' at (137329126, 123298671) with pad 'D59:1' at (177416416, 128932572) using coordinate system rotated by 278.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(137329126, 123298671), (177416415, 128932571)]
13:37:04: [INFO] Adding track segment (B.Cu): [(177416415, 128932571), (177416416, 128932572)]
13:37:04: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D59 at 82.0 degree(s) and footprint2: D60 at 98.0 degree(s)
13:37:04: [INFO] Routing pad 'D60:1' at (237647707, 127518573) with pad 'D61:1' at (273018845, 122547484) using coordinate system rotated by 262.0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(237647707, 127518573), (273018844, 122547483)]
13:37:04: [INFO] Adding track segment (B.Cu): [(273018844, 122547483), (273018845, 122547484)]
13:37:04: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D61 at 98.0 degree(s) and footprint2: D63 at 90.0 degree(s)
13:37:04: [INFO] Routing pad 'D64:1' at (363982000, 119700000) with pad 'D62:1' at (362458000, 43500000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Routing pad 'D63:1' at (340169500, 119700000) with pad 'D64:1' at (363982000, 119700000) using coordinate system rotated by 0 degree(s)
13:37:04: [INFO] Adding track segment (B.Cu): [(340169500, 119700000), (363982000, 119700000)]
13:37:04: [INFO] Routing COL7 pads
