=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:33:52: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgMwDoDsBWAvgGjuADFgEzgC6WAUGFLHAIypo7gCeNAtHg0wMY3gDEKIcPDZcBPOBwRe8AdwWLRTArVIUqs3IOFDluWlknTq8To1xaBAQ1t2puAO416mJobUmr-RUrHhDYjJKGT4dXX1wQiMHCGh4aMsw3wVI6KCNULlwkX8EGK8wu3smZwSkQjdcfM84LO0U3jyidRDTOh4i4usHcDK6JCrwABYsNWCqACd4uE5Kphn6AlxWcvmnFwZ-aPHM8GmXYcGF9nNO7MbI1V22mbOV062VMeJC7O6e0ppCf1VhgB0AHZAoESWLtJbnBopK5jBAg4GA1S9P4I0FjVpUGYcJ4GMa1AIvXoeBDg-qufweYaYuKPSrbfG9HavOrgby6PRfNZDHbUia0+A4ixs5Iw5q0Ak1Fn1GzdXr9Qi48A1eGIoGGYysu5cJIXGFcgbocWqhEeXo1AFqwFm-ntRXC7wfeWbIajWh8vaTFzCg7wI7rdqcdBQ+Ri56k57U55oFFYABsNMDFSGhgjeKjeJj7njie1PKwaaiWAzRazuGiCdti2TzUL+RL+TLypzVe+xw23P8ozLMpyei7Lb21eWLEewd12idBopTFGpNtXsFtB9iyOwuxaCQI+8l1+WBQsYAHLGAJyx2iSVuCzcp-fErDH7Nn7MX3PsTf0pjRA9fh9MrDPuWYyXkO75KvkP7VH+TD5IBzavlecBsJu459G2RqztBrKOnK06DAOCEkEAA
13:33:58: [INFO] Routing pad 'D48:1' at (132754072, 108137284) with pad 'D49:1' at (151154959, 113067787) using coordinate system rotated by 285.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(132754072, 108137284), (151154958, 113067786)]
13:33:58: [INFO] Adding track segment (B.Cu): [(151154958, 113067786), (151154959, 113067787)]
13:33:58: [INFO] Routing pad 'D49:1' at (151154959, 113067787) with pad 'D50:1' at (169555846, 117998290) using coordinate system rotated by 285.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(151154959, 113067787), (169555845, 117998289)]
13:33:58: [INFO] Adding track segment (B.Cu): [(169555845, 117998289), (169555846, 117998290)]
13:33:58: [INFO] Routing pad 'D50:1' at (169555846, 117998290) with pad 'D51:1' at (187956733, 122928793) using coordinate system rotated by 285.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(169555846, 117998290), (187956732, 122928792)]
13:33:58: [INFO] Adding track segment (B.Cu): [(187956732, 122928792), (187956733, 122928793)]
13:33:58: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D51 at 75.0 degree(s) and footprint2: D52 at 105.0 degree(s)
13:33:58: [INFO] Routing pad 'D52:1' at (236519129, 122764442) with pad 'D53:1' at (254920016, 117833939) using coordinate system rotated by 255.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(236519129, 122764442), (254920015, 117833939)]
13:33:58: [INFO] Adding track segment (B.Cu): [(254920015, 117833939), (254920016, 117833939)]
13:33:58: [INFO] Routing pad 'D53:1' at (254920016, 117833939) with pad 'D54:1' at (273320903, 112903437) using coordinate system rotated by 255.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(254920016, 117833939), (273320902, 112903436)]
13:33:58: [INFO] Adding track segment (B.Cu): [(273320902, 112903436), (273320903, 112903437)]
13:33:58: [INFO] Routing pad 'D54:1' at (273320903, 112903437) with pad 'D55:1' at (291721790, 107972934) using coordinate system rotated by 255.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(273320903, 112903437), (291721789, 107972933)]
13:33:58: [INFO] Adding track segment (B.Cu): [(291721789, 107972933), (291721790, 107972934)]
13:33:58: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D55 at 105.0 degree(s) and footprint2: D56 at 90.0 degree(s)
13:33:58: [INFO] Routing pad 'D56:1' at (314642500, 105412500) with pad 'D57:1' at (333692500, 105412500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(314642500, 105412500), (333692500, 105412500)]
13:33:58: [INFO] Routing pad 'D57:1' at (333692500, 105412500) with pad 'D58:1' at (369411250, 105412500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(333692500, 105412500), (369411250, 105412500)]
13:33:58: [INFO] Routing pad 'D58:1' at (369411250, 105412500) with pad 'D59:1' at (386080000, 105412500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(369411250, 105412500), (386080000, 105412500)]
13:33:58: [INFO] Routing COL9 pads
13:33:58: [INFO] Routing pad 'SW25:1' at (257418015, 69500488) with pad 'SW10:1' at (261687956, 48634350) using coordinate system rotated by 345.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(257418015, 69500488), (264153206, 57834791)]
13:33:58: [INFO] Adding track segment (F.Cu): [(264153206, 57834791), (261687956, 48634350)]
13:33:58: [INFO] Routing pad 'SW40:1' at (266948740, 86668749) with pad 'SW54:1' at (262678799, 107534888) using coordinate system rotated by 345.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(266948740, 86668749), (269413990, 95869191)]
13:33:58: [INFO] Adding track segment (F.Cu): [(269413990, 95869191), (262678799, 107534888)]
13:33:58: [INFO] Routing pad 'SW25:1' at (257418015, 69500488) with pad 'SW40:1' at (266948740, 86668749) using coordinate system rotated by 345.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(257418015, 69500488), (261115890, 83301151)]
13:33:58: [INFO] Adding track segment (F.Cu): [(261115890, 83301151), (266948740, 86668749)]
13:33:58: [INFO] Routing ROW0 pads
13:33:58: [INFO] Routing pad 'D1:1' at (81280000, 48262500) with pad 'D2:1' at (100330000, 48262500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(81280000, 48262500), (100330000, 48262500)]
13:33:58: [INFO] Routing pad 'D2:1' at (100330000, 48262500) with pad 'D3:1' at (119380000, 43500000) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(100330000, 48262500), (114617500, 48262500)]
13:33:58: [INFO] Adding track segment (B.Cu): [(114617500, 48262500), (119380000, 43500000)]
13:33:58: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D3 at 90.0 degree(s) and footprint2: D4 at 75.0 degree(s)
13:33:58: [INFO] Routing pad 'D4:1' at (138345137, 50469372) with pad 'D5:1' at (156746024, 55399875) using coordinate system rotated by 285.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(138345137, 50469372), (156746023, 55399874)]
13:33:58: [INFO] Adding track segment (B.Cu): [(156746023, 55399874), (156746024, 55399875)]
13:33:58: [INFO] Routing pad 'D5:1' at (156746024, 55399875) with pad 'D6:1' at (175146911, 60330378) using coordinate system rotated by 285.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(156746024, 55399875), (175146910, 60330376)]
13:33:58: [INFO] Adding track segment (B.Cu): [(175146910, 60330376), (175146911, 60330378)]
13:33:58: [INFO] Routing pad 'D6:1' at (175146911, 60330378) with pad 'D7:1' at (193547798, 65260880) using coordinate system rotated by 285.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(175146911, 60330378), (193547797, 65260879)]
13:33:58: [INFO] Adding track segment (B.Cu): [(193547797, 65260879), (193547798, 65260880)]
13:33:58: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D7 at 75.0 degree(s) and footprint2: D8 at 105.0 degree(s)
13:33:58: [INFO] Routing pad 'D8:1' at (235528286, 63863904) with pad 'D9:1' at (253929173, 58933401) using coordinate system rotated by 255.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(235528286, 63863904), (253929172, 58933401)]
13:33:58: [INFO] Adding track segment (B.Cu): [(253929172, 58933401), (253929173, 58933401)]
13:33:58: [INFO] Routing pad 'D9:1' at (253929173, 58933401) with pad 'D10:1' at (272330060, 54002899) using coordinate system rotated by 255.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(253929173, 58933401), (272330059, 54002898)]
13:33:58: [INFO] Adding track segment (B.Cu): [(272330059, 54002898), (272330060, 54002899)]
13:33:58: [INFO] Routing pad 'D10:1' at (272330060, 54002899) with pad 'D11:1' at (290730947, 49072396) using coordinate system rotated by 255.0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(272330060, 54002899), (290730946, 49072395)]
13:33:58: [INFO] Adding track segment (B.Cu): [(290730946, 49072395), (290730947, 49072396)]
13:33:58: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D11 at 105.0 degree(s) and footprint2: D12 at 90.0 degree(s)
13:33:58: [INFO] Routing pad 'D12:1' at (314642500, 43500000) with pad 'D13:1' at (333692500, 48262500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(314642500, 43500000), (319405000, 48262500)]
13:33:58: [INFO] Adding track segment (B.Cu): [(319405000, 48262500), (333692500, 48262500)]
13:33:58: [INFO] Routing pad 'D13:1' at (333692500, 48262500) with pad 'D14:1' at (352742500, 48262500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(333692500, 48262500), (352742500, 48262500)]
13:33:58: [INFO] Routing pad 'D14:1' at (352742500, 48262500) with pad 'D15:1' at (362267500, 48262500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (B.Cu): [(352742500, 48262500), (362267500, 48262500)]
13:33:58: [INFO] Routing COL4 pads
13:33:58: [INFO] Routing pad 'SW35:1' at (135752740, 80998671) with pad 'SW20:1' at (136083021, 61365158) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(135752740, 80998671), (132385143, 75165822)]
13:33:58: [INFO] Adding track segment (F.Cu): [(132385143, 75165822), (136083021, 61365158)]
13:33:58: [INFO] Routing pad 'SW35:1' at (135752740, 80998671) with pad 'SW49:1' at (144622902, 103097435) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(135752740, 80998671), (134520113, 85598892)]
13:33:58: [INFO] Adding track segment (F.Cu): [(134520113, 85598892), (144622902, 103097435)]
13:33:58: [INFO] Routing pad 'SW20:1' at (136083021, 61365158) with pad 'SW5:1' at (150213967, 45429523) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(136083021, 61365158), (147748714, 54629966)]
13:33:58: [INFO] Adding track segment (F.Cu): [(147748714, 54629966), (150213967, 45429523)]
13:33:58: [INFO] Routing COL8 pads
13:33:58: [INFO] Routing pad 'SW24:1' at (239017128, 74430991) with pad 'SW9:1' at (243287069, 53564852) using coordinate system rotated by 345.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(239017128, 74430991), (245752319, 62765294)]
13:33:58: [INFO] Adding track segment (F.Cu): [(245752319, 62765294), (243287069, 53564852)]
13:33:58: [INFO] Routing pad 'SW39:1' at (248547853, 91599252) with pad 'SW53:1' at (244277912, 112465390) using coordinate system rotated by 345.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(248547853, 91599252), (251013103, 100799694)]
13:33:58: [INFO] Adding track segment (F.Cu): [(251013103, 100799694), (244277912, 112465390)]
13:33:58: [INFO] Routing pad 'SW53:1' at (244277912, 112465390) with pad 'SW64:1' at (246908304, 131482590) using coordinate system rotated by 345.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(244277912, 112465390), (248592101, 128566165)]
13:33:58: [INFO] Adding track segment (F.Cu): [(248592101, 128566165), (246908304, 131482590)]
13:33:58: [INFO] Routing pad 'SW24:1' at (239017128, 74430991) with pad 'SW39:1' at (248547853, 91599252) using coordinate system rotated by 345.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(239017128, 74430991), (242715003, 88231655)]
13:33:58: [INFO] Adding track segment (F.Cu): [(242715003, 88231655), (248547853, 91599252)]
13:33:58: [INFO] Routing COL1 pads
13:33:58: [INFO] Routing pad 'SW46:1' at (70008750, 97472500) with pad 'SW32:1' at (70008750, 78422500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(70008750, 97472500), (70008750, 78422500)]
13:33:58: [INFO] Routing pad 'SW60:1' at (62865000, 116522500) with pad 'SW46:1' at (70008750, 97472500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(62865000, 116522500), (70008750, 109378750)]
13:33:58: [INFO] Adding track segment (F.Cu): [(70008750, 109378750), (70008750, 97472500)]
13:33:58: [INFO] Routing pad 'SW32:1' at (70008750, 78422500) with pad 'SW17:1' at (72390000, 59372500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(70008750, 78422500), (72390000, 76041250)]
13:33:58: [INFO] Adding track segment (F.Cu): [(72390000, 76041250), (72390000, 59372500)]
13:33:58: [INFO] Routing pad 'SW17:1' at (72390000, 59372500) with pad 'SW2:1' at (91440000, 40322500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Routing COL3 pads
13:33:58: [INFO] Routing pad 'SW34:1' at (117351853, 76068168) with pad 'SW19:1' at (117682134, 56434656) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(117351853, 76068168), (113984256, 70235320)]
13:33:58: [INFO] Adding track segment (F.Cu): [(113984256, 70235320), (117682134, 56434656)]
13:33:58: [INFO] Routing pad 'SW48:1' at (126222015, 98166932) with pad 'SW61:1' at (120058887, 121168041) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(126222015, 98166932), (120058886, 121168039)]
13:33:58: [INFO] Adding track segment (F.Cu): [(120058886, 121168039), (120058887, 121168041)]
13:33:58: [INFO] Routing pad 'SW34:1' at (117351853, 76068168) with pad 'SW48:1' at (126222015, 98166932) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(117351853, 76068168), (116119226, 80668390)]
13:33:58: [INFO] Adding track segment (F.Cu): [(116119226, 80668390), (126222015, 98166932)]
13:33:58: [INFO] Routing pad 'SW19:1' at (117682134, 56434656) with pad 'SW4:1' at (131813080, 40499020) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(117682134, 56434656), (129347827, 49699464)]
13:33:58: [INFO] Adding track segment (F.Cu): [(129347827, 49699464), (131813080, 40499020)]
13:33:58: [INFO] Routing COL14 pads
13:33:58: [INFO] Routing pad 'SW30:1' at (362902500, 59372500) with pad 'SW44:1' at (360521250, 78422500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(362902500, 59372500), (362902500, 76041250)]
13:33:58: [INFO] Adding track segment (F.Cu): [(362902500, 76041250), (360521250, 78422500)]
13:33:58: [INFO] Routing pad 'SW15:1' at (353377500, 40322500) with pad 'SW15a:1' at (362902500, 40322500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(353377500, 40322500), (362902500, 40322500)]
13:33:58: [INFO] Routing pad 'SW15a:1' at (362902500, 40322500) with pad 'SW30:1' at (362902500, 59372500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(362902500, 40322500), (362902500, 59372500)]
13:33:58: [INFO] Could not add track segment due to detected collision
13:33:58: [INFO] Routing pad 'SW59:1' at (377190000, 97472500) with pad 'SW66:1' at (367665000, 116522500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Routing pad 'SW44:1' at (360521250, 78422500) with pad 'SW59:1' at (377190000, 97472500) using coordinate system rotated by 0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(360521250, 78422500), (360521250, 80803750)]
13:33:58: [INFO] Adding track segment (F.Cu): [(360521250, 80803750), (377190000, 97472500)]
13:33:58: [INFO] Routing COL5 pads
13:33:58: [INFO] Routing pad 'SW36:1' at (154153627, 85929174) with pad 'SW21:1' at (154483908, 66295661) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(154153627, 85929174), (150786030, 80096325)]
13:33:58: [INFO] Adding track segment (F.Cu): [(150786030, 80096325), (154483908, 66295661)]
13:33:58: [INFO] Routing pad 'SW50:1' at (163023789, 108027938) with pad 'SW62:1' at (155793176, 125812512) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(163023789, 108027938), (158709598, 124128714)]
13:33:58: [INFO] Adding track segment (F.Cu): [(158709598, 124128714), (155793176, 125812512)]
13:33:58: [INFO] Routing pad 'SW36:1' at (154153627, 85929174) with pad 'SW50:1' at (163023789, 108027938) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(154153627, 85929174), (152921000, 90529395)]
13:33:58: [INFO] Adding track segment (F.Cu): [(152921000, 90529395), (163023789, 108027938)]
13:33:58: [INFO] Routing pad 'SW21:1' at (154483908, 66295661) with pad 'SW6:1' at (168614854, 50360026) using coordinate system rotated by 15.0 degree(s)
13:33:58: [INFO] Adding track segment (F.Cu): [(154483908, 66295661), (166149602, 59560468)]
13:33:58: [INFO] Adding track segment (F.Cu): [(166149602, 59560468), (168614854, 50360026)]
13:33:58: [INFO] Routing ROW4 pads
13:33:58: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D60 at 90.0 degree(s) and footprint2: D61 at 75.0 degree(s)
13:33:58: [INFO] Routing pad 'D61:1' at (126590944, 131138393) with pad 'D62:1' at (162325233, 135782864) using coordinate system rotated by 285.0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(126590944, 131138393), (132423790, 127770796)]
13:33:59: [INFO] Adding track segment (B.Cu): [(132423790, 127770796), (162325233, 135782864)]
13:33:59: [INFO] Routing pad 'D62:1' at (162325233, 135782864) with pad 'D63:1' at (192226674, 143794931) using coordinate system rotated by 285.0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(162325233, 135782864), (192226673, 143794930)]
13:33:59: [INFO] Adding track segment (B.Cu): [(192226673, 143794930), (192226674, 143794931)]
13:33:59: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D63 at 75.0 degree(s) and footprint2: D64 at 105.0 degree(s)
13:33:59: [INFO] Routing pad 'D64:1' at (257550408, 136851139) with pad 'D65:1' at (296652293, 126373821) using coordinate system rotated by 255.0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(257550408, 136851139), (296652292, 126373820)]
13:33:59: [INFO] Adding track segment (B.Cu): [(296652292, 126373820), (296652293, 126373821)]
13:33:59: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D65 at 105.0 degree(s) and footprint2: D66 at 90.0 degree(s)
13:33:59: [INFO] Routing COL6 pads
13:33:59: [INFO] Routing pad 'SW37:1' at (172554514, 90859677) with pad 'SW22:1' at (172884795, 71226164) using coordinate system rotated by 15.0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(172554514, 90859677), (169186917, 85026829)]
13:33:59: [INFO] Adding track segment (F.Cu): [(169186917, 85026829), (172884795, 71226164)]
13:33:59: [INFO] Routing pad 'SW37:1' at (172554514, 90859677) with pad 'SW51:1' at (181424676, 112958441) using coordinate system rotated by 15.0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(172554514, 90859677), (171321887, 95459899)]
13:33:59: [INFO] Adding track segment (F.Cu): [(171321887, 95459899), (181424676, 112958441)]
13:33:59: [INFO] Routing pad 'SW51:1' at (181424676, 112958441) with pad 'SW63:1' at (185694617, 133824579) using coordinate system rotated by 15.0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(181424676, 112958441), (178959424, 122158882)]
13:33:59: [INFO] Adding track segment (F.Cu): [(178959424, 122158882), (185694617, 133824579)]
13:33:59: [INFO] Routing pad 'SW22:1' at (172884795, 71226164) with pad 'SW7:1' at (187015741, 55290528) using coordinate system rotated by 15.0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(172884795, 71226164), (184550488, 64490971)]
13:33:59: [INFO] Adding track segment (F.Cu): [(184550488, 64490971), (187015741, 55290528)]
13:33:59: [INFO] Routing COL0 pads
13:33:59: [INFO] Routing pad 'SW16:1' at (39052500, 59372500) with pad 'SW31:1' at (39052500, 78422500) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(39052500, 59372500), (39052500, 78422500)]
13:33:59: [INFO] Routing pad 'SW31:1' at (39052500, 78422500) with pad 'SW45:1' at (39052500, 97472500) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(39052500, 78422500), (39052500, 97472500)]
13:33:59: [INFO] Routing pad 'SW16:1' at (39052500, 59372500) with pad 'SW1:1' at (72390000, 40322500) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(39052500, 59372500), (58102500, 40322500)]
13:33:59: [INFO] Adding track segment (F.Cu): [(58102500, 40322500), (72390000, 40322500)]
13:33:59: [INFO] Routing ROW2 pads
13:33:59: [INFO] Routing pad 'D31:1' at (47942500, 86362500) with pad 'D32:1' at (78898750, 86362500) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(47942500, 86362500), (78898750, 86362500)]
13:33:59: [INFO] Routing pad 'D32:1' at (78898750, 86362500) with pad 'D33:1' at (105092500, 86362500) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(78898750, 86362500), (105092500, 86362500)]
13:33:59: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D33 at 90.0 degree(s) and footprint2: D34 at 75.0 degree(s)
13:33:59: [INFO] Routing pad 'D34:1' at (123883910, 86038520) with pad 'D35:1' at (142284797, 90969023) using coordinate system rotated by 285.0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(123883910, 86038520), (142284796, 90969022)]
13:33:59: [INFO] Adding track segment (B.Cu): [(142284796, 90969022), (142284797, 90969023)]
13:33:59: [INFO] Routing pad 'D35:1' at (142284797, 90969023) with pad 'D36:1' at (160685684, 95899526) using coordinate system rotated by 285.0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(142284797, 90969023), (160685683, 95899525)]
13:33:59: [INFO] Adding track segment (B.Cu): [(160685683, 95899525), (160685684, 95899526)]
13:33:59: [INFO] Routing pad 'D36:1' at (160685684, 95899526) with pad 'D37:1' at (179086571, 100830029) using coordinate system rotated by 285.0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(160685684, 95899526), (179086570, 100830028)]
13:33:59: [INFO] Adding track segment (B.Cu): [(179086570, 100830028), (179086571, 100830029)]
13:33:59: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D37 at 75.0 degree(s) and footprint2: D38 at 105.0 degree(s)
13:33:59: [INFO] Routing pad 'D38:1' at (240789070, 101898304) with pad 'D39:1' at (259189957, 96967801) using coordinate system rotated by 255.0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(240789070, 101898304), (259189956, 96967800)]
13:33:59: [INFO] Adding track segment (B.Cu): [(259189956, 96967800), (259189957, 96967801)]
13:33:59: [INFO] Routing pad 'D39:1' at (259189957, 96967801) with pad 'D40:1' at (277590844, 92037298) using coordinate system rotated by 255.0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(259189957, 96967801), (277590843, 92037297)]
13:33:59: [INFO] Adding track segment (B.Cu): [(277590843, 92037297), (277590844, 92037298)]
13:33:59: [INFO] Routing pad 'D40:1' at (277590844, 92037298) with pad 'D41:1' at (295991731, 87106795) using coordinate system rotated by 255.0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(277590844, 92037298), (295991730, 87106795)]
13:33:59: [INFO] Adding track segment (B.Cu): [(295991730, 87106795), (295991731, 87106795)]
13:33:59: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D41 at 105.0 degree(s) and footprint2: D42 at 90.0 degree(s)
13:33:59: [INFO] Routing pad 'D42:1' at (319405000, 86362500) with pad 'D43:1' at (338455000, 86362500) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(319405000, 86362500), (338455000, 86362500)]
13:33:59: [INFO] Routing pad 'D43:1' at (338455000, 86362500) with pad 'D44:1' at (369411250, 86362500) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (B.Cu): [(338455000, 86362500), (369411250, 86362500)]
13:33:59: [INFO] Routing COL7 pads
13:33:59: [INFO] Routing pad 'SW23:1' at (220616241, 79361494) with pad 'SW8:1' at (224886182, 58495355) using coordinate system rotated by 345.0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(220616241, 79361494), (227351432, 67695797)]
13:33:59: [INFO] Adding track segment (F.Cu): [(227351432, 67695797), (224886182, 58495355)]
13:33:59: [INFO] Routing pad 'SW38:1' at (230146966, 96529755) with pad 'SW52:1' at (225877025, 117395893) using coordinate system rotated by 345.0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(230146966, 96529755), (232612216, 105730197)]
13:33:59: [INFO] Adding track segment (F.Cu): [(232612216, 105730197), (225877025, 117395893)]
13:33:59: [INFO] Routing pad 'SW23:1' at (220616241, 79361494) with pad 'SW38:1' at (230146966, 96529755) using coordinate system rotated by 345.0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(220616241, 79361494), (224314116, 93162158)]
13:33:59: [INFO] Adding track segment (F.Cu): [(224314116, 93162158), (230146966, 96529755)]
13:33:59: [INFO] Routing COL2 pads
13:33:59: [INFO] Routing pad 'SW18:1' at (96202500, 59372500) with pad 'SW33:1' at (96202500, 78422500) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(96202500, 59372500), (96202500, 78422500)]
13:33:59: [INFO] Routing pad 'SW33:1' at (96202500, 78422500) with pad 'SW47:1' at (100965000, 97472500) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(96202500, 78422500), (96202500, 92710000)]
13:33:59: [INFO] Adding track segment (F.Cu): [(96202500, 92710000), (100965000, 97472500)]
13:33:59: [INFO] Routing pad 'SW18:1' at (96202500, 59372500) with pad 'SW3:1' at (110490000, 35560000) using coordinate system rotated by 0 degree(s)
13:33:59: [INFO] Adding track segment (F.Cu): [(96202500, 59372500), (110490000, 45085000)]
13:33:59: [INFO] Adding track segment (F.Cu): [(110490000, 45085000), (110490000, 35560000)]
13:33:59: [INFO] Removing dangling tracks
