=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:36:10: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgIareANAg7rOBGAOgFYBfLcABg0szgmniUhdfHIWvzqowCYe1AMyCMAFjoM8SNOg69iogGyiA7KIAckqNMSs286gE5R+WhS7cLGfAKxSmiVc5c9c8ImWv4RAXQwAUGA6jvos7BT4NDxRVghRdvEYIpHiMRiKqSqp6qlaqSapZun4ceCxiQ4IKLLIbnh88rF+gcHuBCTyfNH2IdVh0F02PN2J4N0pCN0SFN2ZUxjZC7kL+QuFC8WzNmXdttrtnkM+4P5BVTK19R6Eql4IQj30fcxhEQ-DFI9jj5PgjzMPvN-oseI8ViC1iCNiCth9StpGNVanUKO0+IQ+PdYQIzm0GpjsWInhc9G95MSysSxsS-sTAeBicDiUtGRgIcSocSYZTzM8kZdZNcOncKTseJTca1wMQnjLPghZZVwIdCfJZZNSQNhUo1RRZUtSSjhUQseqMBsIKqzfqbHz5QjbfsnX5fEA
13:36:17: [INFO] Routing pad 'D40:1' at (257492500, 81600000) with pad 'D41:1' at (276542500, 81600000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(257492500, 81600000), (276542500, 81600000)]
13:36:17: [INFO] Routing pad 'D41:1' at (276542500, 81600000) with pad 'D42:1' at (300355000, 81600000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(276542500, 81600000), (300355000, 81600000)]
13:36:17: [INFO] Routing COL5 pads
13:36:17: [INFO] Routing pad 'SW20:1' at (124777500, 54610000) with pad 'SW6:1' at (134302500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(124777500, 54610000), (134302500, 45085000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(134302500, 45085000), (134302500, 35560000)]
13:36:17: [INFO] Routing pad 'SW20:1' at (124777500, 54610000) with pad 'SW34:1' at (134302500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(124777500, 54610000), (124777500, 64135000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(124777500, 64135000), (134302500, 73660000)]
13:36:17: [INFO] Routing pad 'SW34:1' at (134302500, 73660000) with pad 'SW48:1' at (139065000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(134302500, 73660000), (134302500, 87947500)]
13:36:17: [INFO] Adding track segment (F.Cu): [(134302500, 87947500), (139065000, 92710000)]
13:36:17: [INFO] Routing pad 'SW48:1' at (139065000, 92710000) with pad 'SW61:1' at (148590000, 111760000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(139065000, 92710000), (139065000, 102235000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(139065000, 102235000), (148590000, 111760000)]
13:36:17: [INFO] Routing COL12 pads
13:36:17: [INFO] Routing pad 'SW27:1' at (258127500, 54610000) with pad 'SW13:1' at (267652500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(258127500, 54610000), (267652500, 45085000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(267652500, 45085000), (267652500, 35560000)]
13:36:17: [INFO] Routing pad 'SW27:1' at (258127500, 54610000) with pad 'SW41:1' at (267652500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(258127500, 54610000), (258127500, 64135000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(258127500, 64135000), (267652500, 73660000)]
13:36:17: [INFO] Routing pad 'SW41:1' at (267652500, 73660000) with pad 'SW55:1' at (284321250, 92710000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(267652500, 73660000), (267652500, 76041250)]
13:36:17: [INFO] Adding track segment (F.Cu): [(267652500, 76041250), (284321250, 92710000)]
13:36:17: [INFO] Routing pad 'SW55:1' at (284321250, 92710000) with pad 'SW68:1' at (296227500, 111760000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(284321250, 92710000), (284321250, 99853750)]
13:36:17: [INFO] Adding track segment (F.Cu): [(284321250, 99853750), (296227500, 111760000)]
13:36:17: [INFO] Routing pad 'SW68:1' at (296227500, 111760000) with pad 'SW77:1' at (296227500, 130810000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(296227500, 111760000), (296227500, 130810000)]
13:36:17: [INFO] Routing COL10 pads
13:36:17: [INFO] Routing pad 'SW25:1' at (220027500, 54610000) with pad 'SW11:1' at (229552500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(220027500, 54610000), (229552500, 45085000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(229552500, 45085000), (229552500, 35560000)]
13:36:17: [INFO] Routing pad 'SW25:1' at (220027500, 54610000) with pad 'SW39:1' at (229552500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(220027500, 54610000), (220027500, 64135000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(220027500, 64135000), (229552500, 73660000)]
13:36:17: [INFO] Routing pad 'SW39:1' at (229552500, 73660000) with pad 'SW53:1' at (234315000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(229552500, 73660000), (229552500, 87947500)]
13:36:17: [INFO] Adding track segment (F.Cu): [(229552500, 87947500), (234315000, 92710000)]
13:36:17: [INFO] Routing pad 'SW53:1' at (234315000, 92710000) with pad 'SW66:1' at (243840000, 111760000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(234315000, 92710000), (234315000, 102235000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(234315000, 102235000), (243840000, 111760000)]
13:36:17: [INFO] Routing pad 'SW66:1' at (243840000, 111760000) with pad 'SW75:1' at (255746250, 130810000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(243840000, 111760000), (243840000, 118903750)]
13:36:17: [INFO] Adding track segment (F.Cu): [(243840000, 118903750), (255746250, 130810000)]
13:36:17: [INFO] Routing COL11 pads
13:36:17: [INFO] Routing pad 'SW26:1' at (239077500, 54610000) with pad 'SW12:1' at (248602500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(239077500, 54610000), (248602500, 45085000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(248602500, 45085000), (248602500, 35560000)]
13:36:17: [INFO] Routing pad 'SW26:1' at (239077500, 54610000) with pad 'SW40:1' at (248602500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(239077500, 54610000), (239077500, 64135000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(239077500, 64135000), (248602500, 73660000)]
13:36:17: [INFO] Routing pad 'SW40:1' at (248602500, 73660000) with pad 'SW54:1' at (253365000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(248602500, 73660000), (248602500, 87947500)]
13:36:17: [INFO] Adding track segment (F.Cu): [(248602500, 87947500), (253365000, 92710000)]
13:36:17: [INFO] Routing pad 'SW54:1' at (253365000, 92710000) with pad 'SW67:1' at (270033750, 111760000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(253365000, 92710000), (253365000, 95091250)]
13:36:17: [INFO] Adding track segment (F.Cu): [(253365000, 95091250), (270033750, 111760000)]
13:36:17: [INFO] Routing pad 'SW67:1' at (270033750, 111760000) with pad 'SW76:1' at (277177500, 130810000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(270033750, 111760000), (270033750, 123666250)]
13:36:17: [INFO] Adding track segment (F.Cu): [(270033750, 123666250), (277177500, 130810000)]
13:36:17: [INFO] Routing COL13 pads
13:36:17: [INFO] Routing pad 'SW28:1' at (286702500, 54610000) with pad 'SW14:1' at (291465000, 35560000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(286702500, 54610000), (291465000, 49847500)]
13:36:17: [INFO] Adding track segment (F.Cu): [(291465000, 49847500), (291465000, 35560000)]
13:36:17: [INFO] Routing pad 'SW28:1' at (286702500, 54610000) with pad 'SW42:1' at (291465000, 73660000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(286702500, 54610000), (286702500, 68897500)]
13:36:17: [INFO] Adding track segment (F.Cu): [(286702500, 68897500), (291465000, 73660000)]
13:36:17: [INFO] Routing pad 'SW42:1' at (291465000, 73660000) with pad 'SW78:1' at (315277500, 130810000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Routing COL8 pads
13:36:17: [INFO] Routing pad 'SW23:1' at (181927500, 54610000) with pad 'SW9:1' at (191452500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(181927500, 54610000), (191452500, 45085000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(191452500, 45085000), (191452500, 35560000)]
13:36:17: [INFO] Routing pad 'SW23:1' at (181927500, 54610000) with pad 'SW37:1' at (191452500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(181927500, 54610000), (181927500, 64135000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(181927500, 64135000), (191452500, 73660000)]
13:36:17: [INFO] Routing pad 'SW37:1' at (191452500, 73660000) with pad 'SW51:1' at (196215000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(191452500, 73660000), (191452500, 87947500)]
13:36:17: [INFO] Adding track segment (F.Cu): [(191452500, 87947500), (196215000, 92710000)]
13:36:17: [INFO] Routing pad 'SW51:1' at (196215000, 92710000) with pad 'SW64:1' at (205740000, 111760000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (F.Cu): [(196215000, 92710000), (196215000, 102235000)]
13:36:17: [INFO] Adding track segment (F.Cu): [(196215000, 102235000), (205740000, 111760000)]
13:36:17: [INFO] Routing ROW1 pads
13:36:17: [INFO] Routing pad 'D15:1' at (38417500, 62550000) with pad 'D16:1' at (57467500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(38417500, 62550000), (57467500, 62550000)]
13:36:17: [INFO] Routing pad 'D16:1' at (57467500, 62550000) with pad 'D17:1' at (76517500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(57467500, 62550000), (76517500, 62550000)]
13:36:17: [INFO] Routing pad 'D17:1' at (76517500, 62550000) with pad 'D18:1' at (95567500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(76517500, 62550000), (95567500, 62550000)]
13:36:17: [INFO] Routing pad 'D18:1' at (95567500, 62550000) with pad 'D19:1' at (114617500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(95567500, 62550000), (114617500, 62550000)]
13:36:17: [INFO] Routing pad 'D19:1' at (114617500, 62550000) with pad 'D20:1' at (133667500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(114617500, 62550000), (133667500, 62550000)]
13:36:17: [INFO] Routing pad 'D20:1' at (133667500, 62550000) with pad 'D21:1' at (152717500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(133667500, 62550000), (152717500, 62550000)]
13:36:17: [INFO] Routing pad 'D21:1' at (152717500, 62550000) with pad 'D22:1' at (171767500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(152717500, 62550000), (171767500, 62550000)]
13:36:17: [INFO] Routing pad 'D22:1' at (171767500, 62550000) with pad 'D23:1' at (190817500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(171767500, 62550000), (190817500, 62550000)]
13:36:17: [INFO] Routing pad 'D23:1' at (190817500, 62550000) with pad 'D24:1' at (209867500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(190817500, 62550000), (209867500, 62550000)]
13:36:17: [INFO] Routing pad 'D24:1' at (209867500, 62550000) with pad 'D25:1' at (228917500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(209867500, 62550000), (228917500, 62550000)]
13:36:17: [INFO] Routing pad 'D25:1' at (228917500, 62550000) with pad 'D26:1' at (247967500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(228917500, 62550000), (247967500, 62550000)]
13:36:17: [INFO] Routing pad 'D26:1' at (247967500, 62550000) with pad 'D27:1' at (267017500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(247967500, 62550000), (267017500, 62550000)]
13:36:17: [INFO] Routing pad 'D27:1' at (267017500, 62550000) with pad 'D28:1' at (295592500, 62550000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(267017500, 62550000), (295592500, 62550000)]
13:36:17: [INFO] Routing ROW5 pads
13:36:17: [INFO] Routing pad 'D69:1' at (38417500, 138750000) with pad 'D70:1' at (57467500, 138750000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(38417500, 138750000), (57467500, 138750000)]
13:36:17: [INFO] Routing pad 'D70:1' at (57467500, 138750000) with pad 'D71:1' at (76517500, 138750000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(57467500, 138750000), (76517500, 138750000)]
13:36:17: [INFO] Routing pad 'D71:1' at (76517500, 138750000) with pad 'D72:1' at (97948750, 138750000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(76517500, 138750000), (97948750, 138750000)]
13:36:17: [INFO] Routing pad 'D72:1' at (97948750, 138750000) with pad 'D73:1' at (169386250, 138750000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(97948750, 138750000), (169386250, 138750000)]
13:36:17: [INFO] Routing pad 'D73:1' at (169386250, 138750000) with pad 'D74:1' at (240823750, 138750000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(169386250, 138750000), (240823750, 138750000)]
13:36:17: [INFO] Routing pad 'D74:1' at (240823750, 138750000) with pad 'D75:1' at (264636250, 138750000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(240823750, 138750000), (264636250, 138750000)]
13:36:17: [INFO] Routing pad 'D75:1' at (264636250, 138750000) with pad 'D76:1' at (286067500, 138750000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(264636250, 138750000), (286067500, 138750000)]
13:36:17: [INFO] Routing pad 'D76:1' at (286067500, 138750000) with pad 'D77:1' at (305117500, 138750000) using coordinate system rotated by 0 degree(s)
13:36:17: [INFO] Adding track segment (B.Cu): [(286067500, 138750000), (305117500, 138750000)]
13:36:18: [INFO] Routing pad 'D77:1' at (305117500, 138750000) with pad 'D78:1' at (324167500, 138750000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(305117500, 138750000), (324167500, 138750000)]
13:36:18: [INFO] Routing COL4 pads
13:36:18: [INFO] Routing pad 'SW19:1' at (105727500, 54610000) with pad 'SW5:1' at (115252500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(105727500, 54610000), (115252500, 45085000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(115252500, 45085000), (115252500, 35560000)]
13:36:18: [INFO] Routing pad 'SW19:1' at (105727500, 54610000) with pad 'SW33:1' at (115252500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(105727500, 54610000), (105727500, 64135000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(105727500, 64135000), (115252500, 73660000)]
13:36:18: [INFO] Routing pad 'SW33:1' at (115252500, 73660000) with pad 'SW47:1' at (120015000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(115252500, 73660000), (115252500, 87947500)]
13:36:18: [INFO] Adding track segment (F.Cu): [(115252500, 87947500), (120015000, 92710000)]
13:36:18: [INFO] Routing pad 'SW47:1' at (120015000, 92710000) with pad 'SW60:1' at (129540000, 111760000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(120015000, 92710000), (120015000, 102235000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(120015000, 102235000), (129540000, 111760000)]
13:36:18: [INFO] Routing COL3 pads
13:36:18: [INFO] Routing pad 'SW59:1' at (110490000, 111760000) with pad 'SW72:1' at (89058750, 130810000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(110490000, 111760000), (108108750, 111760000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(108108750, 111760000), (89058750, 130810000)]
13:36:18: [INFO] Routing pad 'SW18:1' at (86677500, 54610000) with pad 'SW4:1' at (96202500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(86677500, 54610000), (96202500, 45085000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(96202500, 45085000), (96202500, 35560000)]
13:36:18: [INFO] Routing pad 'SW18:1' at (86677500, 54610000) with pad 'SW32:1' at (96202500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(86677500, 54610000), (86677500, 64135000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(86677500, 64135000), (96202500, 73660000)]
13:36:18: [INFO] Routing pad 'SW32:1' at (96202500, 73660000) with pad 'SW46:1' at (100965000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(96202500, 73660000), (96202500, 87947500)]
13:36:18: [INFO] Adding track segment (F.Cu): [(96202500, 87947500), (100965000, 92710000)]
13:36:18: [INFO] Routing pad 'SW46:1' at (100965000, 92710000) with pad 'SW59:1' at (110490000, 111760000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(100965000, 92710000), (100965000, 102235000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(100965000, 102235000), (110490000, 111760000)]
13:36:18: [INFO] Routing COL0 pads
13:36:18: [INFO] Routing pad 'SW56:1' at (41433750, 111760000) with pad 'SW69:1' at (29527500, 130810000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(41433750, 111760000), (41433750, 118903750)]
13:36:18: [INFO] Adding track segment (F.Cu): [(41433750, 118903750), (29527500, 130810000)]
13:36:18: [INFO] Routing pad 'SW15:1' at (29527500, 54610000) with pad 'SW1:1' at (34290000, 35560000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(29527500, 54610000), (34290000, 49847500)]
13:36:18: [INFO] Adding track segment (F.Cu): [(34290000, 49847500), (34290000, 35560000)]
13:36:18: [INFO] Routing pad 'SW15:1' at (29527500, 54610000) with pad 'SW29:1' at (34290000, 73660000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(29527500, 54610000), (29527500, 68897500)]
13:36:18: [INFO] Adding track segment (F.Cu): [(29527500, 68897500), (34290000, 73660000)]
13:36:18: [INFO] Routing pad 'SW29:1' at (34290000, 73660000) with pad 'SW43:1' at (36671250, 92710000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(34290000, 73660000), (34290000, 90328750)]
13:36:18: [INFO] Adding track segment (F.Cu): [(34290000, 90328750), (36671250, 92710000)]
13:36:18: [INFO] Routing pad 'SW43:1' at (36671250, 92710000) with pad 'SW56:1' at (41433750, 111760000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(36671250, 92710000), (36671250, 106997500)]
13:36:18: [INFO] Adding track segment (F.Cu): [(36671250, 106997500), (41433750, 111760000)]
13:36:18: [INFO] Routing ROW4 pads
13:36:18: [INFO] Routing pad 'D56:1' at (50323750, 119700000) with pad 'D57:1' at (81280000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(50323750, 119700000), (81280000, 119700000)]
13:36:18: [INFO] Routing pad 'D57:1' at (81280000, 119700000) with pad 'D58:1' at (100330000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(81280000, 119700000), (100330000, 119700000)]
13:36:18: [INFO] Routing pad 'D58:1' at (100330000, 119700000) with pad 'D59:1' at (119380000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(100330000, 119700000), (119380000, 119700000)]
13:36:18: [INFO] Routing pad 'D59:1' at (119380000, 119700000) with pad 'D60:1' at (138430000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(119380000, 119700000), (138430000, 119700000)]
13:36:18: [INFO] Routing pad 'D60:1' at (138430000, 119700000) with pad 'D61:1' at (157480000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(138430000, 119700000), (157480000, 119700000)]
13:36:18: [INFO] Routing pad 'D61:1' at (157480000, 119700000) with pad 'D62:1' at (176530000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(157480000, 119700000), (176530000, 119700000)]
13:36:18: [INFO] Routing pad 'D62:1' at (176530000, 119700000) with pad 'D63:1' at (195580000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(176530000, 119700000), (195580000, 119700000)]
13:36:18: [INFO] Routing pad 'D63:1' at (195580000, 119700000) with pad 'D64:1' at (214630000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(195580000, 119700000), (214630000, 119700000)]
13:36:18: [INFO] Routing pad 'D64:1' at (214630000, 119700000) with pad 'D65:1' at (233680000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(214630000, 119700000), (233680000, 119700000)]
13:36:18: [INFO] Routing pad 'D65:1' at (233680000, 119700000) with pad 'D66:1' at (252730000, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(233680000, 119700000), (252730000, 119700000)]
13:36:18: [INFO] Routing pad 'D66:1' at (252730000, 119700000) with pad 'D67:1' at (278923750, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(252730000, 119700000), (278923750, 119700000)]
13:36:18: [INFO] Routing pad 'D67:1' at (278923750, 119700000) with pad 'D68:1' at (305117500, 119700000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(278923750, 119700000), (305117500, 119700000)]
13:36:18: [INFO] Routing COL9 pads
13:36:18: [INFO] Routing pad 'SW24:1' at (200977500, 54610000) with pad 'SW10:1' at (210502500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(200977500, 54610000), (210502500, 45085000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(210502500, 45085000), (210502500, 35560000)]
13:36:18: [INFO] Routing pad 'SW24:1' at (200977500, 54610000) with pad 'SW38:1' at (210502500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(200977500, 54610000), (200977500, 64135000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(200977500, 64135000), (210502500, 73660000)]
13:36:18: [INFO] Routing pad 'SW38:1' at (210502500, 73660000) with pad 'SW52:1' at (215265000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(210502500, 73660000), (210502500, 87947500)]
13:36:18: [INFO] Adding track segment (F.Cu): [(210502500, 87947500), (215265000, 92710000)]
13:36:18: [INFO] Routing pad 'SW52:1' at (215265000, 92710000) with pad 'SW65:1' at (224790000, 111760000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(215265000, 92710000), (215265000, 102235000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(215265000, 102235000), (224790000, 111760000)]
13:36:18: [INFO] Routing pad 'SW65:1' at (224790000, 111760000) with pad 'SW74:1' at (231933750, 130810000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(224790000, 111760000), (224790000, 123666250)]
13:36:18: [INFO] Adding track segment (F.Cu): [(224790000, 123666250), (231933750, 130810000)]
13:36:18: [INFO] Routing COL6 pads
13:36:18: [INFO] Routing pad 'SW21:1' at (143827500, 54610000) with pad 'SW7:1' at (153352500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(143827500, 54610000), (153352500, 45085000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(153352500, 45085000), (153352500, 35560000)]
13:36:18: [INFO] Routing pad 'SW21:1' at (143827500, 54610000) with pad 'SW35:1' at (153352500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(143827500, 54610000), (143827500, 64135000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(143827500, 64135000), (153352500, 73660000)]
13:36:18: [INFO] Routing pad 'SW35:1' at (153352500, 73660000) with pad 'SW49:1' at (158115000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(153352500, 73660000), (153352500, 87947500)]
13:36:18: [INFO] Adding track segment (F.Cu): [(153352500, 87947500), (158115000, 92710000)]
13:36:18: [INFO] Routing pad 'SW62:1' at (167640000, 111760000) with pad 'SW73:1' at (160496250, 130810000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(167640000, 111760000), (167640000, 123666250)]
13:36:18: [INFO] Adding track segment (F.Cu): [(167640000, 123666250), (160496250, 130810000)]
13:36:18: [INFO] Routing pad 'SW49:1' at (158115000, 92710000) with pad 'SW62:1' at (167640000, 111760000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(158115000, 92710000), (158115000, 102235000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(158115000, 102235000), (167640000, 111760000)]
13:36:18: [INFO] Routing COL2 pads
13:36:18: [INFO] Routing pad 'SW58:1' at (91440000, 111760000) with pad 'SW71:1' at (67627500, 130810000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(91440000, 111760000), (86677500, 111760000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(86677500, 111760000), (67627500, 130810000)]
13:36:18: [INFO] Routing pad 'SW17:1' at (67627500, 54610000) with pad 'SW3:1' at (77152500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(67627500, 54610000), (77152500, 45085000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(77152500, 45085000), (77152500, 35560000)]
13:36:18: [INFO] Routing pad 'SW17:1' at (67627500, 54610000) with pad 'SW31:1' at (77152500, 73660000) using coordinate system rotated by 0 degree(s)
