=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:34:10: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgEwDoCsAaO4DGtMGIB2I48DcAd1wEZUBfMgBjQdLgh3nDyx9-HsxMqrcEwQimAZgloALDJQyAbDIIyAHDICcMqi0Zoqwg1XEZ2uLgEMbtkZXg0UA0YckAdAHZevTfWyhqJAJ0TA58YhIyBzgaBFDwAAtcBGjxR1QyRPTYskgcgFoGJHiXKjcfb08hcABdNAAoMED4ZATw61sbeyCQsuZWC05uXh5+MnLjTHKzabRpCbkRcsVFlUW1Rc1FnUW9ZcMpoYjIzcwY5FK9jyrfAfMWuGKQsg68Lu6XIRvKmvqmiAxOLOMipBiVLyTESpKgQzxQh7QeDFeLRFIlEGYMFw8r+Y5cUZjFypWbgVILLFLUFoVaU9aUs5ktDbSm7Sn7alGQbYSzvD49VrBTFMqg-Kpg7lIp4YtEZPqchBwmHQiq3TzK-7NKVtWWxOhkSTMOGG-zgQ2wtUm7lA-WYQ2Ky33AJvQk4XUEFyGghw2RO-F8roCvXC80WypWg2GB3hv0UIIh1UxliaiDazKYACeuBRCRtCfBjqOjxoTHO8c9aGjVXNktwBCQpbjGQTRmNhlrGUbeYrorbwhTjyU6fAWeRMrCvNdQckFZQPvbke9at9RZiM8jWnn-dqQA
13:34:15: [INFO] Routing pad 'D19:1' at (186055000, 62550000) with pad 'D20:1' at (205105000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(186055000, 62550000), (205105000, 62550000)]
13:34:15: [INFO] Routing pad 'D20:1' at (205105000, 62550000) with pad 'D21:1' at (224155000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(205105000, 62550000), (224155000, 62550000)]
13:34:15: [INFO] Routing pad 'D21:1' at (224155000, 62550000) with pad 'D22:1' at (243205000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(224155000, 62550000), (243205000, 62550000)]
13:34:15: [INFO] Routing pad 'D22:1' at (243205000, 62550000) with pad 'D23:1' at (262255000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(243205000, 62550000), (262255000, 62550000)]
13:34:15: [INFO] Routing pad 'D23:1' at (262255000, 62550000) with pad 'D24:1' at (281305000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(262255000, 62550000), (281305000, 62550000)]
13:34:15: [INFO] Routing pad 'D24:1' at (281305000, 62550000) with pad 'D25:1' at (300355000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(281305000, 62550000), (300355000, 62550000)]
13:34:15: [INFO] Routing pad 'D25:1' at (300355000, 62550000) with pad 'D26:1' at (319405000, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(300355000, 62550000), (319405000, 62550000)]
13:34:15: [INFO] Routing pad 'D26:1' at (319405000, 62550000) with pad 'D27:1' at (350361250, 62550000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(319405000, 62550000), (350361250, 62550000)]
13:34:15: [INFO] Routing ROW0 pads
13:34:15: [INFO] Routing pad 'D1:1' at (100330000, 43500000) with pad 'D2:1' at (124142500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(100330000, 43500000), (124142500, 43500000)]
13:34:15: [INFO] Routing pad 'D2:1' at (124142500, 43500000) with pad 'D3:1' at (143192500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:15: [INFO] Adding track segment (B.Cu): [(124142500, 43500000), (143192500, 43500000)]
13:34:16: [INFO] Routing pad 'D3:1' at (143192500, 43500000) with pad 'D4:1' at (162242500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(143192500, 43500000), (162242500, 43500000)]
13:34:16: [INFO] Routing pad 'D4:1' at (162242500, 43500000) with pad 'D5:1' at (181292500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(162242500, 43500000), (181292500, 43500000)]
13:34:16: [INFO] Routing pad 'D5:1' at (181292500, 43500000) with pad 'D6:1' at (200342500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(181292500, 43500000), (200342500, 43500000)]
13:34:16: [INFO] Routing pad 'D6:1' at (200342500, 43500000) with pad 'D7:1' at (219392500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(200342500, 43500000), (219392500, 43500000)]
13:34:16: [INFO] Routing pad 'D7:1' at (219392500, 43500000) with pad 'D8:1' at (238442500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(219392500, 43500000), (238442500, 43500000)]
13:34:16: [INFO] Routing pad 'D8:1' at (238442500, 43500000) with pad 'D9:1' at (257492500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(238442500, 43500000), (257492500, 43500000)]
13:34:16: [INFO] Routing pad 'D9:1' at (257492500, 43500000) with pad 'D10:1' at (276542500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(257492500, 43500000), (276542500, 43500000)]
13:34:16: [INFO] Routing pad 'D10:1' at (276542500, 43500000) with pad 'D11:1' at (295592500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(276542500, 43500000), (295592500, 43500000)]
13:34:16: [INFO] Routing pad 'D11:1' at (295592500, 43500000) with pad 'D12:1' at (314642500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(295592500, 43500000), (314642500, 43500000)]
13:34:16: [INFO] Routing pad 'D12:1' at (314642500, 43500000) with pad 'D13:1' at (333692500, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(314642500, 43500000), (333692500, 43500000)]
13:34:16: [INFO] Routing pad 'D13:1' at (333692500, 43500000) with pad 'D14:1' at (357505000, 43500000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (B.Cu): [(333692500, 43500000), (357505000, 43500000)]
13:34:16: [INFO] Could not add track segment due to detected collision
13:34:16: [INFO] Routing COL3 pads
13:34:16: [INFO] Routing pad 'SW18:1' at (158115000, 54610000) with pad 'SW4:1' at (153352500, 35560000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (F.Cu): [(158115000, 54610000), (153352500, 49847500)]
13:34:16: [INFO] Adding track segment (F.Cu): [(153352500, 49847500), (153352500, 35560000)]
13:34:16: [INFO] Routing pad 'SW31:1' at (148590000, 73660000) with pad 'SW18:1' at (158115000, 54610000) using coordinate system rotated by 0 degree(s)
13:34:16: [INFO] Adding track segment (F.Cu): [(148590000, 73660000), (158115000, 64135000)]
13:34:16: [INFO] Adding track segment (F.Cu): [(158115000, 64135000), (158115000, 54610000)]
13:34:16: [INFO] Removing dangling tracks
