=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:42:01: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgOyreANAg7rOBGAOgFYBfLcABg0szgmniUhdfHIWvzqowCYe1AMyCMAFlHFRANlHJRADlEBOUfloUu3TRnwCsEAB55KhPsQqMEKNKh654RcxQAWePhWwDHJV94IUhv4AtKbmHLz4IgbgxvBhFghWSACGaensOvgSALoYAFBg4A4EhMhkFPg0dAx4zKwsmQhV2s38PFXRbRKVGFK9sr3yvUq9qr3qHbqt4C0ieYVGePjEZongAJ54oWXryYjpGREtuQVFW-A7zjjLaxEeGggerbVMiA2N9+0UHl3gHj0nn0eB5BkDhkDRkDxkDJj9pjUoHUDocUvZbuUvlFEftbHYsadFki3qi0Z5buEKEJqjESk4KghqS9ihSGeBqfp6MTrB9oOT4NI7lSMGDXtZSU12bpHlL8DMmZyxUg8fIIky-kzAbNdAIcjkgA
13:42:06: [INFO] Routing pad 'SW37:1' at (148590000, 73660000) with pad 'SW22:1' at (158115000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(148590000, 73660000), (158115000, 64135000)]
13:42:06: [INFO] Adding track segment (F.Cu): [(158115000, 64135000), (158115000, 54610000)]
13:42:06: [INFO] Routing COL13 pads
13:42:06: [INFO] Routing pad 'SW43:1' at (270033750, 73660000) with pad 'SW29:1' at (272415000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(270033750, 73660000), (272415000, 71278750)]
13:42:06: [INFO] Adding track segment (F.Cu): [(272415000, 71278750), (272415000, 54610000)]
13:42:06: [INFO] Routing pad 'SW43:1' at (270033750, 73660000) with pad 'SW52:1' at (277177500, 92710000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(270033750, 73660000), (270033750, 85566250)]
13:42:06: [INFO] Adding track segment (F.Cu): [(270033750, 85566250), (277177500, 92710000)]
13:42:06: [INFO] Routing pad 'SW29:1' at (272415000, 54610000) with pad 'SW14:1' at (293846250, 45085000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(272415000, 54610000), (281940000, 45085000)]
13:42:06: [INFO] Adding track segment (F.Cu): [(281940000, 45085000), (293846250, 45085000)]
13:42:06: [INFO] Routing COL9 pads
13:42:06: [INFO] Routing pad 'SW25:1' at (215265000, 54610000) with pad 'SW10:1' at (210502500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(215265000, 54610000), (210502500, 49847500)]
13:42:06: [INFO] Adding track segment (F.Cu): [(210502500, 49847500), (210502500, 35560000)]
13:42:06: [INFO] Routing pad 'SW40:1' at (205740000, 73660000) with pad 'SW25:1' at (215265000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(205740000, 73660000), (215265000, 64135000)]
13:42:06: [INFO] Adding track segment (F.Cu): [(215265000, 64135000), (215265000, 54610000)]
13:42:06: [INFO] Routing ROW3 pads
13:42:06: [INFO] Routing pad 'D45:1' at (40798750, 100650000) with pad 'D46:1' at (64611250, 100650000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(40798750, 100650000), (64611250, 100650000)]
13:42:06: [INFO] Routing pad 'D46:1' at (64611250, 100650000) with pad 'D47:1' at (88423750, 100650000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(64611250, 100650000), (88423750, 100650000)]
13:42:06: [INFO] Routing pad 'D47:1' at (88423750, 100650000) with pad 'D48:1' at (159861250, 100650000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(88423750, 100650000), (159861250, 100650000)]
13:42:06: [INFO] Routing pad 'D48:1' at (159861250, 100650000) with pad 'D49:1' at (228917500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(159861250, 100650000), (228917500, 100650000)]
13:42:06: [INFO] Routing pad 'D49:1' at (228917500, 100650000) with pad 'D50:1' at (247967500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(228917500, 100650000), (247967500, 100650000)]
13:42:06: [INFO] Routing pad 'D50:1' at (247967500, 100650000) with pad 'D51:1' at (267017500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(247967500, 100650000), (267017500, 100650000)]
13:42:06: [INFO] Routing pad 'D51:1' at (267017500, 100650000) with pad 'D52:1' at (286067500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(267017500, 100650000), (286067500, 100650000)]
13:42:06: [INFO] Routing pad 'D52:1' at (286067500, 100650000) with pad 'D53:1' at (305117500, 100650000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (B.Cu): [(286067500, 100650000), (305117500, 100650000)]
13:42:06: [INFO] Routing COL1 pads
13:42:06: [INFO] Routing pad 'SW32:1' at (53340000, 73660000) with pad 'SW46:1' at (55721250, 92710000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(53340000, 73660000), (53340000, 90328750)]
13:42:06: [INFO] Adding track segment (F.Cu): [(53340000, 90328750), (55721250, 92710000)]
13:42:06: [INFO] Routing pad 'SW17:1' at (62865000, 54610000) with pad 'SW2:1' at (58102500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(62865000, 54610000), (58102500, 49847500)]
13:42:06: [INFO] Adding track segment (F.Cu): [(58102500, 49847500), (58102500, 35560000)]
13:42:06: [INFO] Routing pad 'SW32:1' at (53340000, 73660000) with pad 'SW17:1' at (62865000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(53340000, 73660000), (62865000, 64135000)]
13:42:06: [INFO] Adding track segment (F.Cu): [(62865000, 64135000), (62865000, 54610000)]
13:42:06: [INFO] Routing COL5 pads
13:42:06: [INFO] Routing pad 'SW21:1' at (139065000, 54610000) with pad 'SW6:1' at (134302500, 35560000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(139065000, 54610000), (134302500, 49847500)]
13:42:06: [INFO] Adding track segment (F.Cu): [(134302500, 49847500), (134302500, 35560000)]
13:42:06: [INFO] Routing pad 'SW36:1' at (129540000, 73660000) with pad 'SW21:1' at (139065000, 54610000) using coordinate system rotated by 0 degree(s)
13:42:06: [INFO] Adding track segment (F.Cu): [(129540000, 73660000), (139065000, 64135000)]
13:42:06: [INFO] Adding track segment (F.Cu): [(139065000, 64135000), (139065000, 54610000)]
13:42:06: [INFO] Removing dangling tracks
