=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:28:45: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgOyreAvgGgQBi7uDhAB6xy4B0ATAKw5TlICCrbmD+AjEXltb3D4AzIPwAWXqXJU62PrTFYAbEuRKAHFPBl4s2vKFYAnEq6FOWLj0tcBxHTJoHboh7oqV6CAM4BbJgAnAHsAFwB9AFNIaw4+LloAHQA7FLTUjPSUyMIAXSwAKDBwAE8nOgZ-JjjwLgJtaHgkSBbWmrqbBDr7Lqw3XskGOsUhlUE69VGtUdNR83GrTtqrHohGhEQ2dgYAd3JqQw7+6T0vQ6tFfKKIPfguM4Zqeod15taWmqelp57wJ-6-lhBggniMQWNHlhJuDpuDZuD5pDYkjVowmpstsxBLc4PcXAjjo5TvjAQlwFdijj7sgScJnnA1kxEO8PoY6Us6b86QC6cDwHSwfyIQg6dChbChfChYiRYsGky0OhdvtnGyrISPFRvGiNpisWqyRSbiq5AxxPTGeiWdBDOalubfuaAea+ebBebVGaoYJzRLzVK7RYGTqWJjseRqSS7RqIw8EHbLoVih4uOJnAwyvAALRUGkMV4oRXqW1WSRG0rkHPphAFvXhu6qhj0IPGhumhD0Tqt3GNjv8bQ45S98D0QX0KWdoMjuXllPCasV7O57UFovFpvqwSdvmdy65IA
13:28:53: [INFO] Routing pad 'SW17:1' at (53340000, 59372500) with pad 'SW2:1' at (58102500, 35560000) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(53340000, 59372500), (58102500, 54610000)]
13:28:53: [INFO] Adding track segment (F.Cu): [(58102500, 54610000), (58102500, 35560000)]
13:28:53: [INFO] Routing pad 'SW61:1' at (77152500, 116522500) with pad 'SW75:1' at (60483750, 135572500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Routing pad 'SW17:1' at (53340000, 59372500) with pad 'SW32:1' at (62865000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(53340000, 59372500), (53340000, 68897500)]
13:28:53: [INFO] Adding track segment (F.Cu): [(53340000, 68897500), (62865000, 78422500)]
13:28:53: [INFO] Routing pad 'SW32:1' at (62865000, 78422500) with pad 'SW47:1' at (67627500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(62865000, 78422500), (62865000, 92710000)]
13:28:53: [INFO] Adding track segment (F.Cu): [(62865000, 92710000), (67627500, 97472500)]
13:28:53: [INFO] Routing pad 'SW47:1' at (67627500, 97472500) with pad 'SW61:1' at (77152500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(67627500, 97472500), (67627500, 106997500)]
13:28:53: [INFO] Adding track segment (F.Cu): [(67627500, 106997500), (77152500, 116522500)]
13:28:53: [INFO] Routing COL0 pads
13:28:53: [INFO] Routing pad 'SW1:1' at (34290000, 35560000) with pad 'SW16:1' at (34290000, 59372500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(34290000, 35560000), (34290000, 59372500)]
13:28:53: [INFO] Routing pad 'SW60:1' at (46196250, 116522500) with pad 'SW74:1' at (36671250, 135572500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(46196250, 116522500), (46196250, 126047500)]
13:28:53: [INFO] Adding track segment (F.Cu): [(46196250, 126047500), (36671250, 135572500)]
13:28:53: [INFO] Routing pad 'SW16:1' at (34290000, 59372500) with pad 'SW31:1' at (39052500, 78422500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(34290000, 59372500), (34290000, 73660000)]
13:28:53: [INFO] Adding track segment (F.Cu): [(34290000, 73660000), (39052500, 78422500)]
13:28:53: [INFO] Routing pad 'SW31:1' at (39052500, 78422500) with pad 'SW46:1' at (41433750, 97472500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(39052500, 78422500), (39052500, 95091250)]
13:28:53: [INFO] Adding track segment (F.Cu): [(39052500, 95091250), (41433750, 97472500)]
13:28:53: [INFO] Routing pad 'SW46:1' at (41433750, 97472500) with pad 'SW60:1' at (46196250, 116522500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(41433750, 97472500), (41433750, 111760000)]
13:28:53: [INFO] Adding track segment (F.Cu): [(41433750, 111760000), (46196250, 116522500)]
13:28:53: [INFO] Routing COL5 pads
13:28:53: [INFO] Routing pad 'SW21:1' at (129540000, 59372500) with pad 'SW6:1' at (139065000, 35560000) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(129540000, 59372500), (139065000, 49847500)]
13:28:53: [INFO] Adding track segment (F.Cu): [(139065000, 49847500), (139065000, 35560000)]
13:28:53: [INFO] Routing pad 'SW21:1' at (129540000, 59372500) with pad 'SW36:1' at (139065000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(129540000, 59372500), (129540000, 68897500)]
13:28:53: [INFO] Adding track segment (F.Cu): [(129540000, 68897500), (139065000, 78422500)]
13:28:53: [INFO] Routing pad 'SW36:1' at (139065000, 78422500) with pad 'SW51:1' at (143827500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(139065000, 78422500), (139065000, 92710000)]
13:28:53: [INFO] Adding track segment (F.Cu): [(139065000, 92710000), (143827500, 97472500)]
13:28:53: [INFO] Routing pad 'SW51:1' at (143827500, 97472500) with pad 'SW65:1' at (153352500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(143827500, 97472500), (143827500, 106997500)]
13:28:53: [INFO] Adding track segment (F.Cu): [(143827500, 106997500), (153352500, 116522500)]
13:28:53: [INFO] Routing pad 'SW65:1' at (153352500, 116522500) with pad 'SW77:1' at (155733750, 135572500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(153352500, 116522500), (153352500, 133191250)]
13:28:53: [INFO] Adding track segment (F.Cu): [(153352500, 133191250), (155733750, 135572500)]
13:28:53: [INFO] Routing COL2 pads
13:28:53: [INFO] Routing pad 'SW18:1' at (72390000, 59372500) with pad 'SW3:1' at (77152500, 35560000) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(72390000, 59372500), (77152500, 54610000)]
13:28:53: [INFO] Adding track segment (F.Cu): [(77152500, 54610000), (77152500, 35560000)]
13:28:53: [INFO] Routing pad 'SW18:1' at (72390000, 59372500) with pad 'SW33:1' at (81915000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:53: [INFO] Adding track segment (F.Cu): [(72390000, 59372500), (72390000, 68897500)]
13:28:53: [INFO] Adding track segment (F.Cu): [(72390000, 68897500), (81915000, 78422500)]
13:28:53: [INFO] Routing pad 'SW62:1' at (96202500, 116522500) with pad 'SW76:1' at (84296250, 135572500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(96202500, 116522500), (96202500, 123666250)]
13:28:54: [INFO] Adding track segment (F.Cu): [(96202500, 123666250), (84296250, 135572500)]
13:28:54: [INFO] Routing pad 'SW33:1' at (81915000, 78422500) with pad 'SW48:1' at (86677500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(81915000, 78422500), (81915000, 92710000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(81915000, 92710000), (86677500, 97472500)]
13:28:54: [INFO] Routing pad 'SW48:1' at (86677500, 97472500) with pad 'SW62:1' at (96202500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(86677500, 97472500), (86677500, 106997500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(86677500, 106997500), (96202500, 116522500)]
13:28:54: [INFO] Routing COL15 pads
13:28:54: [INFO] Routing pad 'SW45:1' at (329565000, 78422500) with pad 'SW30:1' at (329565000, 59372500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(329565000, 78422500), (329565000, 59372500)]
13:28:54: [INFO] Routing pad 'SW59:1' at (329565000, 97472500) with pad 'SW45:1' at (329565000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(329565000, 97472500), (329565000, 78422500)]
13:28:54: [INFO] Routing pad 'SW73:1' at (329565000, 116522500) with pad 'SW59:1' at (329565000, 97472500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(329565000, 116522500), (329565000, 97472500)]
13:28:54: [INFO] Routing pad 'SW83:1' at (324802500, 140335000) with pad 'SW73:1' at (329565000, 116522500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(324802500, 140335000), (329565000, 135572500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(329565000, 135572500), (329565000, 116522500)]
13:28:54: [INFO] Routing pad 'SW30:1' at (329565000, 59372500) with pad 'SW15:S1' at (340375000, 40600000) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(329565000, 59372500), (329565000, 51410000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(329565000, 51410000), (340375000, 40600000)]
13:28:54: [INFO] Routing COL7 pads
13:28:54: [INFO] Routing pad 'SW23:1' at (167640000, 59372500) with pad 'SW8:1' at (177165000, 35560000) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(167640000, 59372500), (177165000, 49847500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(177165000, 49847500), (177165000, 35560000)]
13:28:54: [INFO] Routing pad 'SW23:1' at (167640000, 59372500) with pad 'SW38:1' at (177165000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(167640000, 59372500), (167640000, 68897500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(167640000, 68897500), (177165000, 78422500)]
13:28:54: [INFO] Routing pad 'SW38:1' at (177165000, 78422500) with pad 'SW53:1' at (181927500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(177165000, 78422500), (177165000, 92710000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(177165000, 92710000), (181927500, 97472500)]
13:28:54: [INFO] Routing pad 'SW53:1' at (181927500, 97472500) with pad 'SW67:1' at (191452500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(181927500, 97472500), (181927500, 106997500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(181927500, 106997500), (191452500, 116522500)]
13:28:54: [INFO] Routing COL9 pads
13:28:54: [INFO] Routing pad 'SW25:1' at (205740000, 59372500) with pad 'SW40:1' at (215265000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(205740000, 59372500), (205740000, 68897500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(205740000, 68897500), (215265000, 78422500)]
13:28:54: [INFO] Routing pad 'SW25:1' at (205740000, 59372500) with pad 'SW10:1' at (220027500, 35560000) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(205740000, 59372500), (220027500, 45085000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(220027500, 45085000), (220027500, 35560000)]
13:28:54: [INFO] Routing pad 'SW40:1' at (215265000, 78422500) with pad 'SW55:1' at (220027500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(215265000, 78422500), (215265000, 92710000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(215265000, 92710000), (220027500, 97472500)]
13:28:54: [INFO] Routing pad 'SW69:1' at (229552500, 116522500) with pad 'SW78:1' at (224790000, 135572500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(229552500, 116522500), (229552500, 130810000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(229552500, 130810000), (224790000, 135572500)]
13:28:54: [INFO] Routing pad 'SW55:1' at (220027500, 97472500) with pad 'SW69:1' at (229552500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(220027500, 97472500), (220027500, 106997500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(220027500, 106997500), (229552500, 116522500)]
13:28:54: [INFO] Routing COL8 pads
13:28:54: [INFO] Routing pad 'SW24:1' at (186690000, 59372500) with pad 'SW9:1' at (196215000, 35560000) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(186690000, 59372500), (196215000, 49847500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(196215000, 49847500), (196215000, 35560000)]
13:28:54: [INFO] Routing pad 'SW24:1' at (186690000, 59372500) with pad 'SW39:1' at (196215000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(186690000, 59372500), (186690000, 68897500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(186690000, 68897500), (196215000, 78422500)]
13:28:54: [INFO] Routing pad 'SW39:1' at (196215000, 78422500) with pad 'SW54:1' at (200977500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(196215000, 78422500), (196215000, 92710000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(196215000, 92710000), (200977500, 97472500)]
13:28:54: [INFO] Routing pad 'SW54:1' at (200977500, 97472500) with pad 'SW68:1' at (210502500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(200977500, 97472500), (200977500, 106997500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(200977500, 106997500), (210502500, 116522500)]
13:28:54: [INFO] Routing COL6 pads
13:28:54: [INFO] Routing pad 'SW22:1' at (148590000, 59372500) with pad 'SW7:1' at (158115000, 35560000) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(148590000, 59372500), (158115000, 49847500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(158115000, 49847500), (158115000, 35560000)]
13:28:54: [INFO] Routing pad 'SW22:1' at (148590000, 59372500) with pad 'SW37:1' at (158115000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(148590000, 59372500), (148590000, 68897500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(148590000, 68897500), (158115000, 78422500)]
13:28:54: [INFO] Routing pad 'SW37:1' at (158115000, 78422500) with pad 'SW52:1' at (162877500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(158115000, 78422500), (158115000, 92710000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(158115000, 92710000), (162877500, 97472500)]
13:28:54: [INFO] Routing pad 'SW52:1' at (162877500, 97472500) with pad 'SW66:1' at (172402500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(162877500, 97472500), (162877500, 106997500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(162877500, 106997500), (172402500, 116522500)]
13:28:54: [INFO] Routing ROW4 pads
13:28:54: [INFO] Routing pad 'D60:1' at (55086250, 124462500) with pad 'D61:1' at (86042500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(55086250, 124462500), (86042500, 124462500)]
13:28:54: [INFO] Routing pad 'D61:1' at (86042500, 124462500) with pad 'D62:1' at (105092500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(86042500, 124462500), (105092500, 124462500)]
13:28:54: [INFO] Routing pad 'D62:1' at (105092500, 124462500) with pad 'D63:1' at (124142500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(105092500, 124462500), (124142500, 124462500)]
13:28:54: [INFO] Routing pad 'D63:1' at (124142500, 124462500) with pad 'D64:1' at (143192500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(124142500, 124462500), (143192500, 124462500)]
13:28:54: [INFO] Routing pad 'D64:1' at (143192500, 124462500) with pad 'D65:1' at (162242500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(143192500, 124462500), (162242500, 124462500)]
13:28:54: [INFO] Routing pad 'D65:1' at (162242500, 124462500) with pad 'D66:1' at (181292500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(162242500, 124462500), (181292500, 124462500)]
13:28:54: [INFO] Routing pad 'D66:1' at (181292500, 124462500) with pad 'D67:1' at (200342500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(181292500, 124462500), (200342500, 124462500)]
13:28:54: [INFO] Routing pad 'D67:1' at (200342500, 124462500) with pad 'D68:1' at (219392500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(200342500, 124462500), (219392500, 124462500)]
13:28:54: [INFO] Routing pad 'D68:1' at (219392500, 124462500) with pad 'D69:1' at (238442500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(219392500, 124462500), (238442500, 124462500)]
13:28:54: [INFO] Routing pad 'D69:1' at (238442500, 124462500) with pad 'D70:1' at (257492500, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(238442500, 124462500), (257492500, 124462500)]
13:28:54: [INFO] Routing pad 'D70:1' at (257492500, 124462500) with pad 'D71:1' at (283686250, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(257492500, 124462500), (283686250, 124462500)]
13:28:54: [INFO] Routing pad 'D71:1' at (283686250, 124462500) with pad 'D72:1' at (314642500, 129225000) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(283686250, 124462500), (288448750, 129225000)]
13:28:54: [INFO] Adding track segment (B.Cu): [(288448750, 129225000), (314642500, 129225000)]
13:28:54: [INFO] Routing pad 'D72:1' at (314642500, 129225000) with pad 'D73:1' at (338455000, 124462500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (B.Cu): [(314642500, 129225000), (333692500, 129225000)]
13:28:54: [INFO] Adding track segment (B.Cu): [(333692500, 129225000), (338455000, 124462500)]
13:28:54: [INFO] Routing COL13 pads
13:28:54: [INFO] Routing pad 'SW71:1' at (274796250, 116522500) with pad 'SW81:1' at (286702500, 140335000) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(274796250, 116522500), (274796250, 128428750)]
13:28:54: [INFO] Adding track segment (F.Cu): [(274796250, 128428750), (286702500, 140335000)]
13:28:54: [INFO] Routing pad 'SW71:1' at (274796250, 116522500) with pad 'SW58:1' at (289083750, 97472500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Routing pad 'SW44:1' at (296227500, 78422500) with pad 'SW29:1' at (291465000, 59372500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(296227500, 78422500), (291465000, 73660000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(291465000, 73660000), (291465000, 59372500)]
13:28:54: [INFO] Routing pad 'SW58:1' at (289083750, 97472500) with pad 'SW44:1' at (296227500, 78422500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(289083750, 97472500), (296227500, 90328750)]
13:28:54: [INFO] Adding track segment (F.Cu): [(296227500, 90328750), (296227500, 78422500)]
13:28:54: [INFO] Routing pad 'SW29:1' at (291465000, 59372500) with pad 'SW14:1' at (300990000, 35560000) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(291465000, 59372500), (300990000, 49847500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(300990000, 49847500), (300990000, 35560000)]
13:28:54: [INFO] Routing COL3 pads
13:28:54: [INFO] Routing pad 'SW19:1' at (91440000, 59372500) with pad 'SW4:1' at (96202500, 35560000) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(91440000, 59372500), (96202500, 54610000)]
13:28:54: [INFO] Adding track segment (F.Cu): [(96202500, 54610000), (96202500, 35560000)]
13:28:54: [INFO] Routing pad 'SW19:1' at (91440000, 59372500) with pad 'SW34:1' at (100965000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(91440000, 59372500), (91440000, 68897500)]
13:28:54: [INFO] Adding track segment (F.Cu): [(91440000, 68897500), (100965000, 78422500)]
13:28:54: [INFO] Routing pad 'SW34:1' at (100965000, 78422500) with pad 'SW49:1' at (105727500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:54: [INFO] Adding track segment (F.Cu): [(100965000, 78422500), (100965000, 92710000)]
13:28:55: [INFO] Adding track segment (F.Cu): [(100965000, 92710000), (105727500, 97472500)]
13:28:55: [INFO] Routing pad 'SW49:1' at (105727500, 97472500) with pad 'SW63:1' at (115252500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(105727500, 97472500), (105727500, 106997500)]
13:28:55: [INFO] Adding track segment (F.Cu): [(105727500, 106997500), (115252500, 116522500)]
13:28:55: [INFO] Routing COL11 pads
13:28:55: [INFO] Routing pad 'SW27:1' at (243840000, 59372500) with pad 'SW42:1' at (253365000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(243840000, 59372500), (243840000, 68897500)]
13:28:55: [INFO] Adding track segment (F.Cu): [(243840000, 68897500), (253365000, 78422500)]
13:28:55: [INFO] Routing pad 'SW27:1' at (243840000, 59372500) with pad 'SW12:1' at (258127500, 35560000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(243840000, 59372500), (258127500, 45085000)]
13:28:55: [INFO] Adding track segment (F.Cu): [(258127500, 45085000), (258127500, 35560000)]
13:28:55: [INFO] Routing pad 'SW42:1' at (253365000, 78422500) with pad 'SW57:1' at (258127500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(253365000, 78422500), (253365000, 92710000)]
13:28:55: [INFO] Adding track segment (F.Cu): [(253365000, 92710000), (258127500, 97472500)]
13:28:55: [INFO] Routing pad 'SW57:1' at (258127500, 97472500) with pad 'SW80:1' at (262890000, 135572500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Routing ROW3 pads
13:28:55: [INFO] Routing pad 'D46:1' at (50323750, 105412500) with pad 'D47:1' at (76517500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(50323750, 105412500), (76517500, 105412500)]
13:28:55: [INFO] Routing pad 'D47:1' at (76517500, 105412500) with pad 'D48:1' at (95567500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(76517500, 105412500), (95567500, 105412500)]
13:28:55: [INFO] Routing pad 'D48:1' at (95567500, 105412500) with pad 'D49:1' at (114617500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(95567500, 105412500), (114617500, 105412500)]
13:28:55: [INFO] Routing pad 'D49:1' at (114617500, 105412500) with pad 'D50:1' at (133667500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(114617500, 105412500), (133667500, 105412500)]
13:28:55: [INFO] Routing pad 'D50:1' at (133667500, 105412500) with pad 'D51:1' at (152717500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(133667500, 105412500), (152717500, 105412500)]
13:28:55: [INFO] Routing pad 'D51:1' at (152717500, 105412500) with pad 'D52:1' at (171767500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(152717500, 105412500), (171767500, 105412500)]
13:28:55: [INFO] Routing pad 'D52:1' at (171767500, 105412500) with pad 'D53:1' at (190817500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(171767500, 105412500), (190817500, 105412500)]
13:28:55: [INFO] Routing pad 'D53:1' at (190817500, 105412500) with pad 'D54:1' at (209867500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(190817500, 105412500), (209867500, 105412500)]
13:28:55: [INFO] Routing pad 'D54:1' at (209867500, 105412500) with pad 'D55:1' at (228917500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(209867500, 105412500), (228917500, 105412500)]
13:28:55: [INFO] Routing pad 'D55:1' at (228917500, 105412500) with pad 'D56:1' at (247967500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(228917500, 105412500), (247967500, 105412500)]
13:28:55: [INFO] Routing pad 'D56:1' at (247967500, 105412500) with pad 'D57:1' at (267017500, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(247967500, 105412500), (267017500, 105412500)]
13:28:55: [INFO] Routing pad 'D57:1' at (267017500, 105412500) with pad 'D58:1' at (297973750, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(267017500, 105412500), (297973750, 105412500)]
13:28:55: [INFO] Routing pad 'D58:1' at (297973750, 105412500) with pad 'D59:1' at (338455000, 105412500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(297973750, 105412500), (338455000, 105412500)]
13:28:55: [INFO] Routing COL4 pads
13:28:55: [INFO] Routing pad 'SW20:1' at (110490000, 59372500) with pad 'SW5:1' at (115252500, 35560000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(110490000, 59372500), (115252500, 54610000)]
13:28:55: [INFO] Adding track segment (F.Cu): [(115252500, 54610000), (115252500, 35560000)]
13:28:55: [INFO] Routing pad 'SW20:1' at (110490000, 59372500) with pad 'SW35:1' at (120015000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(110490000, 59372500), (110490000, 68897500)]
13:28:55: [INFO] Adding track segment (F.Cu): [(110490000, 68897500), (120015000, 78422500)]
13:28:55: [INFO] Routing pad 'SW35:1' at (120015000, 78422500) with pad 'SW50:1' at (124777500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(120015000, 78422500), (120015000, 92710000)]
13:28:55: [INFO] Adding track segment (F.Cu): [(120015000, 92710000), (124777500, 97472500)]
13:28:55: [INFO] Routing pad 'SW50:1' at (124777500, 97472500) with pad 'SW64:1' at (134302500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(124777500, 97472500), (124777500, 106997500)]
13:28:55: [INFO] Adding track segment (F.Cu): [(124777500, 106997500), (134302500, 116522500)]
13:28:55: [INFO] Routing COL12 pads
13:28:55: [INFO] Routing pad 'SW28:1' at (262890000, 59372500) with pad 'SW43:1' at (272415000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(262890000, 59372500), (262890000, 68897500)]
13:28:55: [INFO] Adding track segment (F.Cu): [(262890000, 68897500), (272415000, 78422500)]
