=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:28:34: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgAwDoBsKA0dwE9ZwIxIAsArJuAMZ7gDEA7A4+AL7kLoLiYRXy0UDBLNunxc4EaPHyE0rLGSLjwZEsrIpxPajQCG+g8IXo64ALroAUGCh5kJAMzkA7nkIl54fBy2UdgoU9vMW5baWQATiJPDCVyDDV49E1QqUQkBzpyXix6RgZlV2kkACYyLAALPBKXErckcvAKuulySBa4AFpkMpiTAB0AOyGh9k5U6qQADinsnQNDF3qPJLoR4cH2MQtrSTsMiKXiuhWsGvGJPz4aAIEjcBqQy7SZUs8suKwsxK-k9dGfBN4A4GnNrvkCkc4CVSqdwFkUP9NqJzFYbGkeo0crQFvpCpNeuQnBdtNdblRPE4nntwsQ6J5Zp9wLMfqTcrjdPjjnDZoiNkNvCSwnAQewsNibrd7rykcFlLM1vzBnKdui3LMsLh4N0kPTyIdOKqaelGlqusgnOL5riuQRYZ4iIDLkU7YSsI7tmjjfgspq8DrfVdcuT7ocHMpDkzDmojeAAE54DXCmERQNmzokaYlTzsOoicMiJnsH7gdiaWNpEFEPVYbx52voAsNpneEvecte4UgujZ8g1esPRvKGpMmolmod3bCoilXtYJwDpxN8BOJlOGOdtIznsO9D1iAuufgR3Lx1KWMJ7VJtIRaZp-0wkhTTxkC4qFHkMgDsjhit4W+ZH0b4YE84AYAOGC-pu-6oEeWRvlkoFZAOWRQVON5IPgR6zG+sygbMA6zGharwLeGBYIeupwocoGHHUZhmEAA
13:28:40: [INFO] Routing pad 'SW12:1' at (137811749, 78625911) with pad 'SW19:1' at (139876653, 98153331) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(137811749, 78625911), (135823312, 92774366)]
13:28:40: [INFO] Adding track segment (F.Cu): [(135823312, 92774366), (139876653, 98153331)]
13:28:40: [INFO] Routing pad 'SW19:1' at (139876653, 98153331) with pad 'SW26:1' at (146657708, 118343561) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(139876653, 98153331), (138551028, 107585634)]
13:28:40: [INFO] Adding track segment (F.Cu): [(138551028, 107585634), (146657708, 118343561)]
13:28:40: [INFO] Routing pad 'SW26:1' at (146657708, 118343561) with pad 'SW32:1' at (172303370, 141185039) using coordinate system rotated by 8.0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(146657708, 118343561), (156090010, 119669184)]
13:28:40: [INFO] Adding track segment (F.Cu): [(156090010, 119669184), (172303370, 141185039)]
13:28:40: [INFO] Routing pad 'SW53:1' at (313944000, 92710000) with pad 'SW45:1' at (306895500, 73660000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(313944000, 92710000), (306895500, 85661500)]
13:28:40: [INFO] Adding track segment (F.Cu): [(306895500, 85661500), (306895500, 73660000)]
13:28:40: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW32 at -8.0 degree(s) and footprint2: SW60 at 0.0 degree(s)
13:28:40: [INFO] Routing pad 'SW45:1' at (306895500, 73660000) with pad 'SW37:1' at (313563000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:40: [INFO] Adding track segment (F.Cu): [(306895500, 73660000), (313563000, 66992500)]
13:28:40: [INFO] Adding track segment (F.Cu): [(313563000, 66992500), (313563000, 54610000)]
13:28:41: [INFO] Routing pad 'SW60:1' at (306895500, 111760000) with pad 'SW53:1' at (313944000, 92710000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(306895500, 111760000), (313944000, 104711500)]
13:28:41: [INFO] Adding track segment (F.Cu): [(313944000, 104711500), (313944000, 92710000)]
13:28:41: [INFO] Routing pad 'SW60:1' at (306895500, 111760000) with pad 'SW68:1' at (383667000, 136525000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Routing COL3 pads
13:28:41: [INFO] Routing pad 'SW4:1' at (112166086, 55784434) with pad 'SW11:1' at (118947142, 75974664) using coordinate system rotated by 8.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(112166086, 55784434), (110840462, 65216736)]
13:28:41: [INFO] Adding track segment (F.Cu): [(110840462, 65216736), (118947142, 75974664)]
13:28:41: [INFO] Routing pad 'SW11:1' at (118947142, 75974664) with pad 'SW18:1' at (121012046, 95502083) using coordinate system rotated by 8.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(118947142, 75974664), (116958706, 90123118)]
13:28:41: [INFO] Adding track segment (F.Cu): [(116958706, 90123118), (121012046, 95502083)]
13:28:41: [INFO] Routing pad 'SW18:1' at (121012046, 95502083) with pad 'SW25:1' at (127793102, 115692314) using coordinate system rotated by 8.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(121012046, 95502083), (119686422, 104934386)]
13:28:41: [INFO] Adding track segment (F.Cu): [(119686422, 104934386), (127793102, 115692314)]
13:28:41: [INFO] Routing pad 'SW25:1' at (127793102, 115692314) with pad 'SW31:1' at (144006461, 137208168) using coordinate system rotated by 8.0 degree(s)
13:28:41: [INFO] Routing pad 'SW52:1' at (293939017, 93591050) with pad 'SW44:1' at (286571618, 75389255) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(293939017, 93591050), (288560053, 89537709)]
13:28:41: [INFO] Adding track segment (F.Cu): [(288560053, 89537709), (286571618, 75389255)]
13:28:41: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW31 at -8.0 degree(s) and footprint2: SW59 at 8.0 degree(s)
13:28:41: [INFO] Routing pad 'SW44:1' at (286571618, 75389255) with pad 'SW36:1' at (293352674, 55199025) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(286571618, 75389255), (294678297, 64631327)]
13:28:41: [INFO] Adding track segment (F.Cu): [(294678297, 64631327), (293352674, 55199025)]
13:28:41: [INFO] Routing pad 'SW59:1' at (287157962, 113781281) with pad 'SW52:1' at (293939017, 93591050) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(287157962, 113781281), (295264640, 103023353)]
13:28:41: [INFO] Adding track segment (F.Cu): [(295264640, 103023353), (293939017, 93591050)]
13:28:41: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW59 at 8.0 degree(s) and footprint2: SW67 at 0.0 degree(s)
13:28:41: [INFO] Routing COL1 pads
13:28:41: [INFO] Routing pad 'SW23:1' at (88392000, 111760000) with pad 'SW29:1' at (76485750, 130810000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(88392000, 111760000), (88392000, 118903750)]
13:28:41: [INFO] Adding track segment (F.Cu): [(88392000, 118903750), (76485750, 130810000)]
13:28:41: [INFO] Routing pad 'SW2:1' at (72390000, 54610000) with pad 'SW9:1' at (79438500, 73660000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(72390000, 54610000), (72390000, 66611500)]
13:28:41: [INFO] Adding track segment (F.Cu): [(72390000, 66611500), (79438500, 73660000)]
13:28:41: [INFO] Routing pad 'SW9:1' at (79438500, 73660000) with pad 'SW16:1' at (81534000, 92710000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(79438500, 73660000), (79438500, 90614500)]
13:28:41: [INFO] Adding track segment (F.Cu): [(79438500, 90614500), (81534000, 92710000)]
13:28:41: [INFO] Routing pad 'SW16:1' at (81534000, 92710000) with pad 'SW23:1' at (88392000, 111760000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(81534000, 92710000), (81534000, 104902000)]
13:28:41: [INFO] Adding track segment (F.Cu): [(81534000, 104902000), (88392000, 111760000)]
13:28:41: [INFO] Routing pad 'SW50:1' at (256209804, 98893545) with pad 'SW42:1' at (248842405, 80691750) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(256209804, 98893545), (250830839, 94840204)]
13:28:41: [INFO] Adding track segment (F.Cu): [(250830839, 94840204), (248842405, 80691750)]
13:28:41: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW23 at 0.0 degree(s) and footprint2: SW57 at 8.0 degree(s)
13:28:41: [INFO] Routing pad 'SW42:1' at (248842405, 80691750) with pad 'SW34:1' at (255623460, 60501520) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(248842405, 80691750), (256949082, 69933823)]
13:28:41: [INFO] Adding track segment (F.Cu): [(256949082, 69933823), (255623460, 60501520)]
13:28:41: [INFO] Routing pad 'SW57:1' at (249428748, 119083776) with pad 'SW50:1' at (256209804, 98893545) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(249428748, 119083776), (257535427, 108325848)]
13:28:41: [INFO] Adding track segment (F.Cu): [(257535427, 108325848), (256209804, 98893545)]
13:28:41: [INFO] Routing pad 'SW57:1' at (249428748, 119083776) with pad 'SW65:1' at (258776931, 137007190) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(249428748, 119083776), (251138802, 131251447)]
13:28:41: [INFO] Adding track segment (F.Cu): [(251138802, 131251447), (258776931, 137007190)]
13:28:41: [INFO] Routing COL7 pads
13:28:41: [INFO] Routing pad 'SW48:1' at (373475250, 83185000) with pad 'SW48a:1' at (368808000, 73660000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Routing pad 'SW48a:1' at (368808000, 73660000) with pad 'SW40:1' at (370713000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Routing pad 'SW63:1' at (364045500, 111760000) with pad 'SW48:1' at (373475250, 83185000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Routing COL0 pads
13:28:41: [INFO] Routing pad 'SW8:1' at (55626000, 73660000) with pad 'SW1:1' at (53340000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(55626000, 73660000), (53340000, 71374000)]
13:28:41: [INFO] Adding track segment (F.Cu): [(53340000, 71374000), (53340000, 54610000)]
13:28:41: [INFO] Routing pad 'SW22:1' at (57435750, 111760000) with pad 'SW15:1' at (55340250, 92710000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(57435750, 111760000), (55340250, 109664500)]
13:28:41: [INFO] Adding track segment (F.Cu): [(55340250, 109664500), (55340250, 92710000)]
13:28:41: [INFO] Routing pad 'SW15:1' at (55340250, 92710000) with pad 'SW8:1' at (55626000, 73660000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(55340250, 92710000), (55340250, 73945750)]
13:28:41: [INFO] Adding track segment (F.Cu): [(55340250, 73945750), (55626000, 73660000)]
13:28:41: [INFO] Routing pad 'SW28:1' at (52673250, 130810000) with pad 'SW22:1' at (57435750, 111760000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(52673250, 130810000), (57435750, 126047500)]
13:28:41: [INFO] Adding track segment (F.Cu): [(57435750, 126047500), (57435750, 111760000)]
13:28:41: [INFO] Routing pad 'SW49:1' at (237345197, 101544793) with pad 'SW41:1' at (229977798, 83342998) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(237345197, 101544793), (231966233, 97491453)]
13:28:41: [INFO] Adding track segment (F.Cu): [(231966233, 97491453), (229977798, 83342998)]
13:28:41: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW22 at 0.0 degree(s) and footprint2: SW56 at 8.0 degree(s)
13:28:41: [INFO] Routing pad 'SW41:1' at (229977798, 83342998) with pad 'SW33:1' at (236758854, 63152767) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(229977798, 83342998), (238084477, 72585069)]
13:28:41: [INFO] Adding track segment (F.Cu): [(238084477, 72585069), (236758854, 63152767)]
13:28:41: [INFO] Routing pad 'SW56:1' at (230564141, 121735023) with pad 'SW49:1' at (237345197, 101544793) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(230564141, 121735023), (238670820, 110977094)]
13:28:41: [INFO] Adding track segment (F.Cu): [(238670820, 110977094), (237345197, 101544793)]
13:28:41: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW49 at 8.0 degree(s) and footprint2: SW64 at 0.0 degree(s)
13:28:41: [INFO] Routing ROW8 pads
13:28:41: [INFO] Routing pad 'D56:1' at (240472658, 128360501) with pad 'D57:1' at (259337265, 125709254) using coordinate system rotated by 262.0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(240472658, 128360501), (259337262, 125709252)]
13:28:41: [INFO] Adding track segment (B.Cu): [(259337262, 125709252), (259337265, 125709254)]
13:28:41: [INFO] Routing pad 'D57:1' at (259337265, 125709254) with pad 'D58:1' at (278201872, 123058006) using coordinate system rotated by 262.0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(259337265, 125709254), (278201871, 123058005)]
13:28:41: [INFO] Adding track segment (B.Cu): [(278201871, 123058005), (278201872, 123058006)]
13:28:41: [INFO] Routing pad 'D58:1' at (278201872, 123058006) with pad 'D59:1' at (297066479, 120406759) using coordinate system rotated by 262.0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(278201872, 123058006), (297066478, 120406758)]
13:28:41: [INFO] Adding track segment (B.Cu): [(297066478, 120406758), (297066479, 120406759)]
13:28:41: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D59 at 98.0 degree(s) and footprint2: D60 at 90.0 degree(s)
13:28:41: [INFO] Routing pad 'D60:1' at (315785500, 119700000) with pad 'D61:1' at (334835500, 119700000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(315785500, 119700000), (334835500, 119700000)]
13:28:41: [INFO] Routing pad 'D61:1' at (334835500, 119700000) with pad 'D62:1' at (361029250, 119700000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(334835500, 119700000), (361029250, 119700000)]
13:28:41: [INFO] Routing pad 'D62:1' at (361029250, 119700000) with pad 'D63:1' at (372935500, 119700000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(361029250, 119700000), (372935500, 119700000)]
13:28:41: [INFO] Routing ROW3 pads
13:28:41: [INFO] Routing pad 'D22:1' at (66325750, 119700000) with pad 'D23:1' at (97282000, 119700000) using coordinate system rotated by 0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(66325750, 119700000), (97282000, 119700000)]
13:28:41: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D23 at 90.0 degree(s) and footprint2: D24 at 82.0 degree(s)
13:28:41: [INFO] Routing pad 'D24:1' at (116626944, 122141042) with pad 'D25:1' at (135491551, 124792290) using coordinate system rotated by 278.0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(116626944, 122141042), (135491550, 124792289)]
13:28:41: [INFO] Adding track segment (B.Cu): [(135491550, 124792289), (135491551, 124792290)]
13:28:41: [INFO] Routing pad 'D25:1' at (135491551, 124792290) with pad 'D26:1' at (154356157, 127443537) using coordinate system rotated by 278.0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(135491551, 124792290), (154356156, 127443536)]
13:28:41: [INFO] Adding track segment (B.Cu): [(154356156, 127443536), (154356157, 127443537)]
13:28:41: [INFO] Routing pad 'D26:1' at (154356157, 127443537) with pad 'D27:1' at (173220764, 130094785) using coordinate system rotated by 278.0 degree(s)
13:28:41: [INFO] Adding track segment (B.Cu): [(154356157, 127443537), (173220764, 130094784)]
13:28:41: [INFO] Adding track segment (B.Cu): [(173220764, 130094784), (173220764, 130094785)]
13:28:41: [INFO] Routing COL2 pads
13:28:41: [INFO] Routing pad 'SW3:1' at (93301479, 53133187) with pad 'SW10:1' at (100082535, 73323416) using coordinate system rotated by 8.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(93301479, 53133187), (91975854, 62565487)]
13:28:41: [INFO] Adding track segment (F.Cu): [(91975854, 62565487), (100082535, 73323416)]
13:28:41: [INFO] Routing pad 'SW10:1' at (100082535, 73323416) with pad 'SW17:1' at (102147439, 92850836) using coordinate system rotated by 8.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(100082535, 73323416), (98094098, 87471872)]
13:28:41: [INFO] Adding track segment (F.Cu): [(98094098, 87471872), (102147439, 92850836)]
13:28:41: [INFO] Routing pad 'SW17:1' at (102147439, 92850836) with pad 'SW24:1' at (108928495, 113041066) using coordinate system rotated by 8.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(102147439, 92850836), (100821814, 102283137)]
13:28:41: [INFO] Adding track segment (F.Cu): [(100821814, 102283137), (108928495, 113041066)]
13:28:41: [INFO] Routing pad 'SW24:1' at (108928495, 113041066) with pad 'SW30:1' at (115709551, 133231297) using coordinate system rotated by 8.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(108928495, 113041066), (107602871, 122473369)]
13:28:41: [INFO] Adding track segment (F.Cu): [(107602871, 122473369), (115709551, 133231297)]
13:28:41: [INFO] Routing pad 'SW51:1' at (275074411, 96242298) with pad 'SW43:1' at (267707011, 78040503) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(275074411, 96242298), (269695445, 92188957)]
13:28:41: [INFO] Adding track segment (F.Cu): [(269695445, 92188957), (267707011, 78040503)]
13:28:41: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW30 at -8.0 degree(s) and footprint2: SW58 at 8.0 degree(s)
13:28:41: [INFO] Routing pad 'SW43:1' at (267707011, 78040503) with pad 'SW35:1' at (274488067, 57850272) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(267707011, 78040503), (275813690, 67282574)]
13:28:41: [INFO] Adding track segment (F.Cu): [(275813690, 67282574), (274488067, 57850272)]
13:28:41: [INFO] Routing pad 'SW58:1' at (268293355, 116432528) with pad 'SW51:1' at (275074411, 96242298) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(268293355, 116432528), (276400033, 105674600)]
13:28:41: [INFO] Adding track segment (F.Cu): [(276400033, 105674600), (275074411, 96242298)]
13:28:41: [INFO] Routing pad 'SW58:1' at (268293355, 116432528) with pad 'SW66:1' at (294148069, 132036100) using coordinate system rotated by 352.0 degree(s)
13:28:41: [INFO] Adding track segment (F.Cu): [(268293355, 116432528), (272632213, 115822740)]
13:28:41: [INFO] Adding track segment (F.Cu): [(272632213, 115822740), (294148069, 132036100)]
13:28:41: [INFO] Routing ROW5 pads
13:28:41: [INFO] Routing pad 'D33:1' at (246667371, 69778245) with pad 'D34:1' at (265531977, 67126998) using coordinate system rotated by 262.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(246667371, 69778245), (265531975, 67126996)]
13:28:42: [INFO] Adding track segment (B.Cu): [(265531975, 67126996), (265531977, 67126998)]
13:28:42: [INFO] Routing pad 'D34:1' at (265531977, 67126998) with pad 'D35:1' at (284396584, 64475750) using coordinate system rotated by 262.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(265531977, 67126998), (284396582, 64475750)]
13:28:42: [INFO] Adding track segment (B.Cu): [(284396582, 64475750), (284396584, 64475750)]
13:28:42: [INFO] Routing pad 'D35:1' at (284396584, 64475750) with pad 'D36:1' at (303261191, 61824503) using coordinate system rotated by 262.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(284396584, 64475750), (303261189, 61824501)]
13:28:42: [INFO] Adding track segment (B.Cu): [(303261189, 61824501), (303261191, 61824503)]
13:28:42: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D36 at 98.0 degree(s) and footprint2: D37 at 90.0 degree(s)
13:28:42: [INFO] Routing pad 'D37:1' at (322453000, 62550000) with pad 'D38:1' at (341503000, 62550000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(322453000, 62550000), (341503000, 62550000)]
13:28:42: [INFO] Routing pad 'D38:1' at (341503000, 62550000) with pad 'D39:1' at (360553000, 62550000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(341503000, 62550000), (360553000, 62550000)]
13:28:42: [INFO] Routing pad 'D39:1' at (360553000, 62550000) with pad 'D40:1' at (379603000, 62550000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(360553000, 62550000), (379603000, 62550000)]
13:28:42: [INFO] Routing COL6 pads
13:28:42: [INFO] Routing pad 'SW7:1' at (168759906, 63738177) with pad 'SW14:1' at (175540962, 83928406) using coordinate system rotated by 8.0 degree(s)
13:28:42: [INFO] Adding track segment (F.Cu): [(168759906, 63738177), (167434281, 73170478)]
13:28:42: [INFO] Adding track segment (F.Cu): [(167434281, 73170478), (175540962, 83928406)]
13:28:42: [INFO] Routing pad 'SW14:1' at (175540962, 83928406) with pad 'SW21:1' at (177605865, 103455826) using coordinate system rotated by 8.0 degree(s)
13:28:42: [INFO] Adding track segment (F.Cu): [(175540962, 83928406), (173552525, 98076862)]
13:28:42: [INFO] Adding track segment (F.Cu): [(173552525, 98076862), (177605865, 103455826)]
13:28:42: [INFO] Routing pad 'SW55:1' at (352044000, 92710000) with pad 'SW47:1' at (344995500, 73660000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (F.Cu): [(352044000, 92710000), (344995500, 85661500)]
13:28:42: [INFO] Adding track segment (F.Cu): [(344995500, 85661500), (344995500, 73660000)]
13:28:42: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: SW21 at -8.0 degree(s) and footprint2: SW62a at 0.0 degree(s)
13:28:42: [INFO] Routing pad 'SW47:1' at (344995500, 73660000) with pad 'SW39:1' at (351663000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (F.Cu): [(344995500, 73660000), (351663000, 66992500)]
13:28:42: [INFO] Adding track segment (F.Cu): [(351663000, 66992500), (351663000, 54610000)]
13:28:42: [INFO] Routing pad 'SW62:1' at (352139250, 111760000) with pad 'SW55:1' at (352044000, 92710000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Routing pad 'SW62a:1' at (344995500, 111760000) with pad 'SW62:1' at (352139250, 111760000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (F.Cu): [(344995500, 111760000), (352139250, 111760000)]
13:28:42: [INFO] Routing pad 'SW55:1' at (352044000, 92710000) with pad 'SW55a:1' at (363950250, 92710000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (F.Cu): [(352044000, 92710000), (363950250, 92710000)]
13:28:42: [INFO] Routing ROW1 pads
13:28:42: [INFO] Routing pad 'D8:1' at (64516000, 81600000) with pad 'D9:1' at (88328500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(64516000, 81600000), (88328500, 81600000)]
13:28:42: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D9 at 90.0 degree(s) and footprint2: D10 at 82.0 degree(s)
13:28:42: [INFO] Routing pad 'D10:1' at (107780984, 82423392) with pad 'D11:1' at (126645591, 85074640) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(107780984, 82423392), (126645590, 85074639)]
13:28:42: [INFO] Adding track segment (B.Cu): [(126645590, 85074639), (126645591, 85074640)]
13:28:42: [INFO] Routing pad 'D11:1' at (126645591, 85074640) with pad 'D12:1' at (145510198, 87725887) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(126645591, 85074640), (145510197, 87725886)]
13:28:42: [INFO] Adding track segment (B.Cu): [(145510197, 87725886), (145510198, 87725887)]
13:28:42: [INFO] Routing pad 'D12:1' at (145510198, 87725887) with pad 'D13:1' at (164374804, 90377135) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(145510198, 87725887), (164374803, 90377134)]
13:28:42: [INFO] Adding track segment (B.Cu): [(164374803, 90377134), (164374804, 90377135)]
13:28:42: [INFO] Routing pad 'D13:1' at (164374804, 90377135) with pad 'D14:1' at (183239411, 93028382) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(164374804, 90377135), (183239410, 93028381)]
13:28:42: [INFO] Adding track segment (B.Cu): [(183239410, 93028381), (183239411, 93028382)]
13:28:42: [INFO] Routing ROW0 pads
13:28:42: [INFO] Routing pad 'D1:1' at (62230000, 62550000) with pad 'D2:1' at (81280000, 62550000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(62230000, 62550000), (81280000, 62550000)]
13:28:42: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D2 at 90.0 degree(s) and footprint2: D3 at 82.0 degree(s)
13:28:42: [INFO] Routing pad 'D3:1' at (100999928, 62233163) with pad 'D4:1' at (119864535, 64884410) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(100999928, 62233163), (119864534, 64884409)]
13:28:42: [INFO] Adding track segment (B.Cu): [(119864534, 64884409), (119864535, 64884410)]
13:28:42: [INFO] Routing pad 'D4:1' at (119864535, 64884410) with pad 'D5:1' at (138729142, 67535658) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(119864535, 64884410), (138729141, 67535657)]
13:28:42: [INFO] Adding track segment (B.Cu): [(138729141, 67535657), (138729142, 67535658)]
13:28:42: [INFO] Routing pad 'D5:1' at (138729142, 67535658) with pad 'D6:1' at (157593748, 70186905) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(138729142, 67535658), (157593747, 70186904)]
13:28:42: [INFO] Adding track segment (B.Cu): [(157593747, 70186904), (157593748, 70186905)]
13:28:42: [INFO] Routing pad 'D6:1' at (157593748, 70186905) with pad 'D7:1' at (176458355, 72838153) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(157593748, 70186905), (176458355, 72838152)]
13:28:42: [INFO] Adding track segment (B.Cu): [(176458355, 72838152), (176458355, 72838153)]
13:28:42: [INFO] Routing ROW2 pads
13:28:42: [INFO] Routing pad 'D15:1' at (64230250, 100650000) with pad 'D16:1' at (90424000, 100650000) using coordinate system rotated by 0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(64230250, 100650000), (90424000, 100650000)]
13:28:42: [WARNING] Could not route pads when parent footprints not rotated the same, footprint1: D16 at 90.0 degree(s) and footprint2: D17 at 82.0 degree(s)
13:28:42: [INFO] Routing pad 'D17:1' at (109845888, 101950812) with pad 'D18:1' at (128710495, 104602059) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(109845888, 101950812), (128710494, 104602058)]
13:28:42: [INFO] Adding track segment (B.Cu): [(128710494, 104602058), (128710495, 104602059)]
13:28:42: [INFO] Routing pad 'D18:1' at (128710495, 104602059) with pad 'D19:1' at (147575102, 107253307) using coordinate system rotated by 278.0 degree(s)
13:28:42: [INFO] Adding track segment (B.Cu): [(128710495, 104602059), (147575101, 107253306)]
13:28:42: [INFO] Adding track segment (B.Cu): [(147575101, 107253306), (147575102, 107253307)]
13:28:42: [INFO] Routing pad 'D19:1' at (147575102, 107253307) with pad 'D20:1' at (166439708, 109904554) using coordinate system rotated by 278.0 degree(s)
