=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:28:21: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgOyreAvgGgQBi7uDhNPEpBZZjuPgIxF5YBMjtWAzG-gCzdYBWfgDZ+yfgA5+ATn51CNeg0VY6rYlFgJEAQz362Ady3NsTOlxV0+AXSwAoMOGPw6AOgFnwdAoxJbySgpqBB9lUJY2H0sIvhofIXisUSTxJKkk2ST5KNVw71V1OAgXOHdPbJj-Ml19PRCC63A7RxKtd2QKhGZfDVJtIOCvHvyeovAemImsOO7BNh6UubS5jLmsuZyaEfDq7TR0GlLmN2Yu6Ys-TRq6+uHVWwcnY9Pzjl7i64HBhvf89-G7ym71m4HeiQQ7yWYKwKxhaxhGxhW0+-SQtx0Rnabk6Xj+uy+gSCv1UVUJtTqJKaLWe2LOXh4HzarleDNUV1K7npNEZRT2RKoRy0wlZPJmVzRFIMQpZ3IQjJWzLKovlWDWEAAHlpcB4aJLBtA2Wo2IzLmLqTYgA
13:28:26: [INFO] Routing SW38 with D38
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW38:2' at (188277500, 71120000) with pad 'D38:2' at (190817500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(188277500, 71120000), (188277500, 76260000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(188277500, 76260000), (190817500, 78800000)]
13:28:26: [INFO] Routing SW37 with D37
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW37:2' at (169227500, 71120000) with pad 'D37:2' at (171767500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(169227500, 71120000), (169227500, 76260000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(169227500, 76260000), (171767500, 78800000)]
13:28:26: [INFO] Routing SW36 with D36
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW36:2' at (150177500, 71120000) with pad 'D36:2' at (152717500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(150177500, 71120000), (150177500, 76260000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(150177500, 76260000), (152717500, 78800000)]
13:28:26: [INFO] Routing SW35 with D35
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW35:2' at (131127500, 71120000) with pad 'D35:2' at (133667500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(131127500, 71120000), (131127500, 76260000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(131127500, 76260000), (133667500, 78800000)]
13:28:26: [INFO] Routing SW34 with D34
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW34:2' at (112077500, 71120000) with pad 'D34:2' at (114617500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(112077500, 71120000), (112077500, 76260000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(112077500, 76260000), (114617500, 78800000)]
13:28:26: [INFO] Routing SW33 with D33
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW33:2' at (93027500, 71120000) with pad 'D33:2' at (95567500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(93027500, 71120000), (93027500, 76260000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(93027500, 76260000), (95567500, 78800000)]
13:28:26: [INFO] Routing SW32 with D32
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW32:2' at (73977500, 71120000) with pad 'D32:2' at (76517500, 78800000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(73977500, 71120000), (73977500, 76260000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(73977500, 76260000), (76517500, 78800000)]
13:28:26: [INFO] Routing SW31 with D31
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW31:2' at (47783750, 71120000) with pad 'D31:2' at (50323750, 78800000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(47783750, 71120000), (47783750, 76260000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(47783750, 76260000), (50323750, 78800000)]
13:28:26: [INFO] Routing SW30 with D30
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW30:2' at (326390000, 52070000) with pad 'D30:2' at (328930000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(326390000, 52070000), (326390000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(326390000, 57210000), (328930000, 59750000)]
13:28:26: [INFO] Routing SW29 with D29
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW29:2' at (302577500, 52070000) with pad 'D29:2' at (305117500, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(302577500, 52070000), (302577500, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(302577500, 57210000), (305117500, 59750000)]
13:28:26: [INFO] Routing SW28 with D28
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW28:2' at (278765000, 52070000) with pad 'D28:2' at (281305000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(278765000, 52070000), (278765000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(278765000, 57210000), (281305000, 59750000)]
13:28:26: [INFO] Routing SW27 with D27
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW27:2' at (259715000, 52070000) with pad 'D27:2' at (262255000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(259715000, 52070000), (259715000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(259715000, 57210000), (262255000, 59750000)]
13:28:26: [INFO] Routing SW26 with D26
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW26:2' at (240665000, 52070000) with pad 'D26:2' at (243205000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(240665000, 52070000), (240665000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(240665000, 57210000), (243205000, 59750000)]
13:28:26: [INFO] Routing SW25 with D25
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW25:2' at (221615000, 52070000) with pad 'D25:2' at (224155000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(221615000, 52070000), (221615000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(221615000, 57210000), (224155000, 59750000)]
13:28:26: [INFO] Routing SW24 with D24
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW24:2' at (202565000, 52070000) with pad 'D24:2' at (205105000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(202565000, 52070000), (202565000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(202565000, 57210000), (205105000, 59750000)]
13:28:26: [INFO] Routing SW23 with D23
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW23:2' at (183515000, 52070000) with pad 'D23:2' at (186055000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(183515000, 52070000), (183515000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(183515000, 57210000), (186055000, 59750000)]
13:28:26: [INFO] Routing SW22 with D22
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW22:2' at (164465000, 52070000) with pad 'D22:2' at (167005000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(164465000, 52070000), (164465000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(164465000, 57210000), (167005000, 59750000)]
13:28:26: [INFO] Routing SW21 with D21
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW21:2' at (145415000, 52070000) with pad 'D21:2' at (147955000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(145415000, 52070000), (145415000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(145415000, 57210000), (147955000, 59750000)]
13:28:26: [INFO] Routing SW20 with D20
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW20:2' at (126365000, 52070000) with pad 'D20:2' at (128905000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(126365000, 52070000), (126365000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(126365000, 57210000), (128905000, 59750000)]
13:28:26: [INFO] Routing SW19 with D19
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW19:2' at (107315000, 52070000) with pad 'D19:2' at (109855000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(107315000, 52070000), (107315000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(107315000, 57210000), (109855000, 59750000)]
13:28:26: [INFO] Routing SW18 with D18
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW18:2' at (88265000, 52070000) with pad 'D18:2' at (90805000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(88265000, 52070000), (88265000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(88265000, 57210000), (90805000, 59750000)]
13:28:26: [INFO] Routing SW17 with D17
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW17:2' at (69215000, 52070000) with pad 'D17:2' at (71755000, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(69215000, 52070000), (69215000, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(69215000, 57210000), (71755000, 59750000)]
13:28:26: [INFO] Routing SW16 with D16
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW16:2' at (45402500, 52070000) with pad 'D16:2' at (47942500, 59750000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(45402500, 52070000), (45402500, 57210000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(45402500, 57210000), (47942500, 59750000)]
13:28:26: [INFO] Routing SW15 with D15
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW15:2' at (326390000, 33020000) with pad 'D15:2' at (328930000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(326390000, 33020000), (326390000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(326390000, 38160000), (328930000, 40700000)]
13:28:26: [INFO] Routing SW14 with D14
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW14:2' at (297815000, 33020000) with pad 'D14:2' at (300355000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(297815000, 33020000), (297815000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(297815000, 38160000), (300355000, 40700000)]
13:28:26: [INFO] Routing SW13 with D13
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW13:2' at (269240000, 33020000) with pad 'D13:2' at (271780000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(269240000, 33020000), (269240000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(269240000, 38160000), (271780000, 40700000)]
13:28:26: [INFO] Routing SW12 with D12
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW12:2' at (250190000, 33020000) with pad 'D12:2' at (252730000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(250190000, 33020000), (250190000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(250190000, 38160000), (252730000, 40700000)]
13:28:26: [INFO] Routing SW11 with D11
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW11:2' at (231140000, 33020000) with pad 'D11:2' at (233680000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(231140000, 33020000), (231140000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(231140000, 38160000), (233680000, 40700000)]
13:28:26: [INFO] Routing SW10 with D10
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW10:2' at (212090000, 33020000) with pad 'D10:2' at (214630000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(212090000, 33020000), (212090000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(212090000, 38160000), (214630000, 40700000)]
13:28:26: [INFO] Routing SW9 with D9
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW9:2' at (193040000, 33020000) with pad 'D9:2' at (195580000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(193040000, 33020000), (193040000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(193040000, 38160000), (195580000, 40700000)]
13:28:26: [INFO] Routing SW8 with D8
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW8:2' at (173990000, 33020000) with pad 'D8:2' at (176530000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(173990000, 33020000), (173990000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(173990000, 38160000), (176530000, 40700000)]
13:28:26: [INFO] Routing SW7 with D7
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW7:2' at (154940000, 33020000) with pad 'D7:2' at (157480000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(154940000, 33020000), (154940000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(154940000, 38160000), (157480000, 40700000)]
13:28:26: [INFO] Routing SW6 with D6
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW6:2' at (135890000, 33020000) with pad 'D6:2' at (138430000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(135890000, 33020000), (135890000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(135890000, 38160000), (138430000, 40700000)]
13:28:26: [INFO] Routing SW5 with D5
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW5:2' at (116840000, 33020000) with pad 'D5:2' at (119380000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(116840000, 33020000), (116840000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(116840000, 38160000), (119380000, 40700000)]
13:28:26: [INFO] Routing SW4 with D4
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW4:2' at (97790000, 33020000) with pad 'D4:2' at (100330000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(97790000, 33020000), (97790000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(97790000, 38160000), (100330000, 40700000)]
13:28:26: [INFO] Routing SW3 with D3
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW3:2' at (78740000, 33020000) with pad 'D3:2' at (81280000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(78740000, 33020000), (78740000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(78740000, 38160000), (81280000, 40700000)]
13:28:26: [INFO] Routing SW2 with D2
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW2:2' at (59690000, 33020000) with pad 'D2:2' at (62230000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(59690000, 33020000), (59690000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(59690000, 38160000), (62230000, 40700000)]
13:28:26: [INFO] Routing SW1 with D1
13:28:26: [INFO] Using internal autorouter method
13:28:26: [INFO] Routing pad 'SW1:2' at (40640000, 33020000) with pad 'D1:2' at (43180000, 40700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(40640000, 33020000), (40640000, 38160000)]
13:28:26: [INFO] Adding track segment (B.Cu): [(40640000, 38160000), (43180000, 40700000)]
13:28:26: [INFO] Routing ROW4 pads
13:28:26: [INFO] Routing pad 'D59:1' at (45561250, 119700000) with pad 'D60:1' at (69373750, 119700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(45561250, 119700000), (69373750, 119700000)]
13:28:26: [INFO] Routing pad 'D60:1' at (69373750, 119700000) with pad 'D61:1' at (93186250, 119700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(69373750, 119700000), (93186250, 119700000)]
13:28:26: [INFO] Routing pad 'D61:1' at (93186250, 119700000) with pad 'D62:1' at (164623750, 119700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(93186250, 119700000), (164623750, 119700000)]
13:28:26: [INFO] Routing pad 'D62:1' at (164623750, 119700000) with pad 'D63:1' at (236061250, 119700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(164623750, 119700000), (236061250, 119700000)]
13:28:26: [INFO] Routing pad 'D63:1' at (236061250, 119700000) with pad 'D64:1' at (259873750, 119700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(236061250, 119700000), (259873750, 119700000)]
13:28:26: [INFO] Routing pad 'D64:1' at (259873750, 119700000) with pad 'D65:1' at (290830000, 119700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(259873750, 119700000), (290830000, 119700000)]
13:28:26: [INFO] Routing pad 'D65:1' at (290830000, 119700000) with pad 'D66:1' at (309880000, 119700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(290830000, 119700000), (309880000, 119700000)]
13:28:26: [INFO] Routing pad 'D66:1' at (309880000, 119700000) with pad 'D67:1' at (328930000, 119700000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(309880000, 119700000), (328930000, 119700000)]
13:28:26: [INFO] Routing ROW2 pads
13:28:26: [INFO] Routing pad 'D31:1' at (50323750, 81600000) with pad 'D32:1' at (76517500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(50323750, 81600000), (76517500, 81600000)]
13:28:26: [INFO] Routing pad 'D32:1' at (76517500, 81600000) with pad 'D33:1' at (95567500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(76517500, 81600000), (95567500, 81600000)]
13:28:26: [INFO] Routing pad 'D33:1' at (95567500, 81600000) with pad 'D34:1' at (114617500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(95567500, 81600000), (114617500, 81600000)]
13:28:26: [INFO] Routing pad 'D34:1' at (114617500, 81600000) with pad 'D35:1' at (133667500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(114617500, 81600000), (133667500, 81600000)]
13:28:26: [INFO] Routing pad 'D35:1' at (133667500, 81600000) with pad 'D36:1' at (152717500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(133667500, 81600000), (152717500, 81600000)]
13:28:26: [INFO] Routing pad 'D36:1' at (152717500, 81600000) with pad 'D37:1' at (171767500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(152717500, 81600000), (171767500, 81600000)]
13:28:26: [INFO] Routing pad 'D37:1' at (171767500, 81600000) with pad 'D38:1' at (190817500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(171767500, 81600000), (190817500, 81600000)]
13:28:26: [INFO] Routing pad 'D38:1' at (190817500, 81600000) with pad 'D39:1' at (209867500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(190817500, 81600000), (209867500, 81600000)]
13:28:26: [INFO] Routing pad 'D39:1' at (209867500, 81600000) with pad 'D40:1' at (228917500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(209867500, 81600000), (228917500, 81600000)]
13:28:26: [INFO] Routing pad 'D40:1' at (228917500, 81600000) with pad 'D41:1' at (247967500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(228917500, 81600000), (247967500, 81600000)]
13:28:26: [INFO] Routing pad 'D41:1' at (247967500, 81600000) with pad 'D42:1' at (267017500, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(247967500, 81600000), (267017500, 81600000)]
13:28:26: [INFO] Routing pad 'D42:1' at (267017500, 81600000) with pad 'D43:1' at (297973750, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(267017500, 81600000), (297973750, 81600000)]
13:28:26: [INFO] Routing pad 'D43:1' at (297973750, 81600000) with pad 'D44:1' at (328930000, 81600000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (B.Cu): [(297973750, 81600000), (328930000, 81600000)]
13:28:26: [INFO] Routing COL12 pads
13:28:26: [INFO] Routing pad 'SW13:1' at (262890000, 35560000) with pad 'SW28:1' at (272415000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (F.Cu): [(262890000, 35560000), (262890000, 45085000)]
13:28:26: [INFO] Adding track segment (F.Cu): [(262890000, 45085000), (272415000, 54610000)]
13:28:26: [INFO] Routing pad 'SW28:1' at (272415000, 54610000) with pad 'SW65:1' at (281940000, 111760000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (F.Cu): [(272415000, 54610000), (272415000, 102235000)]
13:28:26: [INFO] Adding track segment (F.Cu): [(272415000, 102235000), (281940000, 111760000)]
13:28:26: [INFO] Routing COL9 pads
13:28:26: [INFO] Routing pad 'SW10:1' at (205740000, 35560000) with pad 'SW25:1' at (215265000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (F.Cu): [(205740000, 35560000), (205740000, 45085000)]
13:28:26: [INFO] Adding track segment (F.Cu): [(205740000, 45085000), (215265000, 54610000)]
13:28:26: [INFO] Routing pad 'SW25:1' at (215265000, 54610000) with pad 'SW40:1' at (220027500, 73660000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (F.Cu): [(215265000, 54610000), (215265000, 68897500)]
13:28:26: [INFO] Adding track segment (F.Cu): [(215265000, 68897500), (220027500, 73660000)]
13:28:26: [INFO] Routing pad 'SW40:1' at (220027500, 73660000) with pad 'SW54:1' at (229552500, 92710000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (F.Cu): [(220027500, 73660000), (220027500, 83185000)]
13:28:26: [INFO] Adding track segment (F.Cu): [(220027500, 83185000), (229552500, 92710000)]
13:28:26: [INFO] Routing COL13 pads
13:28:26: [INFO] Routing pad 'SW29:1' at (296227500, 54610000) with pad 'SW14:1' at (291465000, 35560000) using coordinate system rotated by 0 degree(s)
13:28:26: [INFO] Adding track segment (F.Cu): [(296227500, 54610000), (291465000, 49847500)]
13:28:26: [INFO] Adding track segment (F.Cu): [(291465000, 49847500), (291465000, 35560000)]
13:28:26: [INFO] Routing pad 'SW43:1' at (289083750, 73660000) with pad 'SW29:1' at (296227500, 54610000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(289083750, 73660000), (296227500, 66516250)]
13:28:27: [INFO] Adding track segment (F.Cu): [(296227500, 66516250), (296227500, 54610000)]
13:28:27: [INFO] Routing pad 'SW43:1' at (289083750, 73660000) with pad 'SW57:1' at (300990000, 92710000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(289083750, 73660000), (289083750, 80803750)]
13:28:27: [INFO] Adding track segment (F.Cu): [(289083750, 80803750), (300990000, 92710000)]
13:28:27: [INFO] Routing pad 'SW57:1' at (300990000, 92710000) with pad 'SW66:1' at (300990000, 111760000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(300990000, 92710000), (300990000, 111760000)]
13:28:27: [INFO] Routing COL5 pads
13:28:27: [INFO] Routing pad 'SW6:1' at (129540000, 35560000) with pad 'SW21:1' at (139065000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(129540000, 35560000), (129540000, 45085000)]
13:28:27: [INFO] Adding track segment (F.Cu): [(129540000, 45085000), (139065000, 54610000)]
13:28:27: [INFO] Routing pad 'SW21:1' at (139065000, 54610000) with pad 'SW36:1' at (143827500, 73660000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(139065000, 54610000), (139065000, 68897500)]
13:28:27: [INFO] Adding track segment (F.Cu): [(139065000, 68897500), (143827500, 73660000)]
13:28:27: [INFO] Routing pad 'SW36:1' at (143827500, 73660000) with pad 'SW50:1' at (153352500, 92710000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(143827500, 73660000), (143827500, 83185000)]
13:28:27: [INFO] Adding track segment (F.Cu): [(143827500, 83185000), (153352500, 92710000)]
13:28:27: [INFO] Routing COL3 pads
13:28:27: [INFO] Routing pad 'SW4:1' at (91440000, 35560000) with pad 'SW19:1' at (100965000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(91440000, 35560000), (91440000, 45085000)]
13:28:27: [INFO] Adding track segment (F.Cu): [(91440000, 45085000), (100965000, 54610000)]
13:28:27: [INFO] Routing pad 'SW19:1' at (100965000, 54610000) with pad 'SW34:1' at (105727500, 73660000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(100965000, 54610000), (100965000, 68897500)]
13:28:27: [INFO] Adding track segment (F.Cu): [(100965000, 68897500), (105727500, 73660000)]
13:28:27: [INFO] Routing pad 'SW34:1' at (105727500, 73660000) with pad 'SW48:1' at (115252500, 92710000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(105727500, 73660000), (105727500, 83185000)]
13:28:27: [INFO] Adding track segment (F.Cu): [(105727500, 83185000), (115252500, 92710000)]
13:28:27: [INFO] Routing COL6 pads
13:28:27: [INFO] Routing pad 'SW7:1' at (148590000, 35560000) with pad 'SW22:1' at (158115000, 54610000) using coordinate system rotated by 0 degree(s)
13:28:27: [INFO] Adding track segment (F.Cu): [(148590000, 35560000), (148590000, 45085000)]
13:28:27: [INFO] Adding track segment (F.Cu): [(148590000, 45085000), (158115000, 54610000)]
